name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Chance Rencountre,Black Eagle,Southpaw,284,29.59,55.63,21.2,0.0,53.06,5.85,58.14,23.23,14,4,0,14,4,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1986/12/31,11.41,12.99,20.01,0.0,62.81,70.95,16.41,8.87,26.01,10.15,16.01,0.0,,13.72,100.0,36.11
Chris Cope,C-Murder,Orthodox,285,29.34,65.05,0.67,58.28,42.4,2.95,23.26,3.98,8,4,0,8,4,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1983/03/05,41.04,17.4,26.01,0.0,64.1,61.3,0.0,0.6,0.0,1.31,79.99,0.0,0.0,0.0,100.0,0.0
Jay Hieron,The Thoroughbred,Orthodox,286,29.21,61.68,43.92,0.0,46.78,0.13,0.0,12.66,23,7,0,23,7,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1976/07/29,17.2,8.92,32.01,0.0,78.2,84.84,49.21,10.06,60.0,5.54,65.99,0.0,,0.0,100.0,0.0
Pete Rodriguez,Dead Game,Switch,287,29.04,85.11,0.08,0.0,36.35,2.95,93.02,0.57,5,2,0,5,2,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1996/11/13,96.17,5.82,43.0,7.69,53.84,0.0,0.0,0.0,0.0,0.19,100.0,0.0,,0.0,100.0,0.0
Jonathan Meunier,District,Switch,288,28.92,73.56,14.85,0.0,56.34,2.91,23.26,4.54,8,1,0,8,1,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1987/08/04,35.97,9.68,50.01,0.0,88.46,88.52,7.06,1.77,32.99,0.99,57.99,0.0,,0.0,82.66,16.67
Kyle Stewart,Gunz Up,Orthodox,289,28.83,61.96,14.64,55.84,39.95,0.04,0.0,7.67,11,3,0,11,3,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1989/01/31,14.61,3.48,35.01,0.0,55.13,80.57,16.05,4.73,20.0,1.68,60.01,0.0,0.0,0.0,82.66,0.0
Carlo Pedersoli Jr.,Semento,Southpaw,290,28.63,69.82,30.42,0.0,39.43,2.95,23.26,3.98,11,3,0,11,3,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1993/06/08,43.22,12.39,37.0,0.0,78.2,66.93,35.36,5.33,43.99,1.31,0.0,0.0,,0.0,100.0,0.0
Wendell Oliveira Marques,The Machine,Orthodox,291,28.62,72.26,0.91,58.28,43.46,0.04,0.0,6.76,29,10,0,29,10,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1983/06/01,39.07,1.31,47.01,0.0,60.25,64.67,0.0,1.77,0.0,1.48,100.0,0.0,0.0,0.0,100.0,0.0
Blood Diamond,,Switch,292,28.61,74.55,0.86,55.84,42.91,0.09,0.0,3.48,3,3,0,3,3,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1988/07/10,32.34,5.5,55.0,0.0,61.54,82.58,0.0,2.37,0.0,1.15,72.99,0.0,0.0,0.0,82.66,0.0
Yusaku Kinoshita,,Southpaw,293,28.4,75.66,0.1,58.28,39.87,0.04,0.0,0.06,6,3,0,6,3,0,2,0,Unranked,Unranked,['welterweight'],welterweight,2000/08/21,48.18,2.88,50.01,0.0,65.38,58.9,0.0,0.6,0.0,0.02,50.0,0.0,0.0,0.0,100.0,0.0
Mark Scanlon,,Orthodox,294,28.35,63.88,41.62,0.0,42.76,0.0,0.0,22.37,9,2,0,9,2,0,1,0,Unranked,Unranked,['welterweight'],welterweight,,22.8,5.12,35.01,0.0,61.54,73.27,36.45,2.37,74.99,2.45,25.0,0.0,,0.0,100.0,11.11
Gasan Umalatov,Cobra,Orthodox,295,28.26,66.77,13.24,0.0,61.37,2.99,23.26,12.07,17,4,2,17,4,2,4,0,Unranked,Unranked,['welterweight'],welterweight,1982/09/11,23.11,18.31,39.0,0.0,75.63,67.09,9.12,10.06,17.01,5.28,89.99,0.0,,0.0,100.0,33.33
Romie Aram,,Orthodox,296,28.18,64.56,35.29,0.0,48.88,0.0,0.0,33.39,7,1,0,7,1,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1977/12/02,18.65,3.81,35.01,7.69,64.1,77.28,30.38,2.37,61.99,3.65,82.99,0.0,,0.0,100.0,11.11
Hector Aldana,,Orthodox,297,28.04,69.27,39.49,0.0,38.12,0.09,0.0,2.39,4,3,0,4,3,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1988/08/17,37.21,16.42,38.01,0.0,75.63,59.22,11.31,1.19,100.0,0.78,0.0,0.0,,0.0,100.0,0.0
Chris Heatherly,Stump,Orthodox,298,27.67,65.31,34.44,0.0,46.28,0.04,0.0,6.93,9,4,0,9,4,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1987/11/24,11.19,1.36,45.01,0.0,66.66,78.56,41.19,2.37,50.0,1.52,100.0,0.0,,0.0,82.66,0.0
Jared Rollins,J-Roc,Orthodox,299,27.5,77.44,30.76,0.0,37.74,0.0,0.0,25.33,8,4,0,8,4,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1977/01/26,34.52,3.81,57.01,7.69,49.99,80.66,30.38,2.37,50.0,2.77,50.0,0.0,,0.0,100.0,0.0
Hernani Perpetuo,,Orthodox,300,27.39,62.51,0.6,60.19,45.43,0.04,0.0,2.61,18,5,0,18,5,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1985/05/24,28.29,5.06,29.01,0.0,70.5,64.92,0.0,2.37,0.0,0.56,36.99,0.0,10.62,0.0,100.0,11.11
David Mitchell,Daudi,Orthodox,301,27.26,62.78,23.45,0.0,47.26,3.04,23.26,10.4,22,7,0,22,7,0,5,0,Unranked,Unranked,['welterweight'],welterweight,1979/10/24,18.03,19.72,32.01,0.0,70.5,83.46,8.02,3.56,50.0,5.68,29.0,0.0,,0.0,100.0,13.33
Oliver Enkamp,,Switch,302,27.24,64.34,10.6,58.28,31.89,0.04,0.0,4.03,7,2,0,7,2,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1991/08/10,24.66,0.65,36.0,0.0,47.43,71.51,10.58,3.56,16.01,0.88,0.0,0.0,0.0,0.0,100.0,0.0
Danillo Villefort,Indio,Orthodox,303,27.11,66.32,31.46,0.0,45.83,0.0,0.0,7.04,15,5,0,15,5,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1983/05/08,29.65,6.2,37.0,0.0,87.18,80.73,20.78,1.19,65.98,0.78,32.99,0.0,,0.0,100.0,0.0
Anthony Lapsley,The Recipe,Southpaw,304,26.89,59.33,2.18,58.28,45.25,0.04,0.0,18.11,23,7,0,23,7,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1980/02/13,5.5,1.03,34.0,0.0,84.61,95.35,0.0,2.96,0.0,3.95,20.01,0.0,0.0,0.0,100.0,0.0
Besam Yousef,,Orthodox,305,26.65,73.89,30.89,0.0,36.35,0.04,0.0,15.56,7,4,0,7,4,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1985/03/25,32.54,7.24,53.01,0.0,48.72,68.05,16.17,1.77,65.98,3.41,50.0,0.0,,0.0,82.66,0.0
Zach Light,,Orthodox,306,26.49,59.46,41.8,0.0,36.64,0.0,0.0,13.97,9,11,0,9,11,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1974/02/06,8.4,0.28,33.0,0.0,61.54,84.75,16.53,0.6,100.0,1.54,0.0,0.0,,0.0,82.66,0.0
Stefan Sekulic,,Southpaw,307,26.37,69.53,23.37,0.0,48.38,0.04,0.0,14.76,12,4,0,12,4,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1992/02/12,18.97,5.98,50.01,0.0,82.05,77.28,24.3,7.1,32.99,3.23,25.0,0.0,,0.0,100.0,11.11
Derrick Krantz,D-Rock,Orthodox,308,25.88,64.49,35.48,0.0,35.86,0.04,0.0,24.65,22,12,0,22,12,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1988/01/13,21.46,5.6,37.0,0.0,64.1,67.65,38.64,4.73,50.0,5.38,0.0,0.0,,0.0,100.0,0.0
Dominic Waters,Sho Nuff,Orthodox,309,25.81,54.72,43.25,0.0,35.72,0.09,0.0,30.78,9,5,0,9,5,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1989/04/11,4.97,3.76,23.01,0.0,49.99,79.69,49.45,10.06,51.99,10.08,28.0,0.0,,0.0,100.0,0.0
Ryan Thomas,The Tank Engine,Orthodox,310,25.73,63.79,40.87,0.0,29.15,0.04,0.0,16.13,20,8,0,20,8,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1984/11/05,20.83,4.08,36.0,0.0,38.46,66.52,67.92,8.87,32.99,3.53,0.0,0.0,,0.0,65.32,0.0
Tiki Ghosn,,Orthodox,311,25.1,70.08,20.08,0.0,44.64,0.13,0.0,4.77,10,7,1,10,7,1,4,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1977/02/09,28.8,7.24,46.0,0.0,74.36,76.39,4.99,0.0,50.0,1.91,61.0,0.0,,0.0,47.98,0.0
Mike Rhodes,Biggie,Orthodox,312,24.69,68.59,17.52,0.0,47.05,0.09,0.0,7.16,10,5,0,10,5,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1989/12/04,33.16,13.8,39.0,0.0,82.05,66.84,11.67,3.56,32.99,2.35,75.0,0.0,,0.0,82.66,0.0
Paul Rodriguez,,Orthodox,313,24.5,88.2,0.08,0.0,47.82,0.0,0.0,0.0,10,9,2,10,9,2,1,0,Unranked,Unranked,['welterweight'],welterweight,,8.7,0.12,100.0,0.0,87.18,86.51,0.0,0.6,0.0,0.0,50.0,0.0,,0.0,82.66,0.0
Alexandre Barros,Baixinho,Southpaw,314,24.46,62.91,26.95,0.0,40.06,0.0,0.0,15.33,22,11,0,22,11,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1976/11/19,10.15,1.09,40.0,0.0,46.15,67.49,22.36,1.19,50.0,1.68,100.0,0.0,,0.0,100.0,0.0
Lewis Gonzalez,Lethal,Orthodox,315,24.4,62.75,22.99,0.0,44.7,0.0,0.0,31.8,11,3,0,11,3,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1987/09/19,14.51,3.05,37.0,0.0,52.56,85.0,24.3,3.56,32.99,3.48,61.99,0.0,,0.0,100.0,11.11
Jeff Joslin,The Inferno,Orthodox,316,24.34,65.34,13.79,0.0,53.01,0.0,0.0,0.0,5,3,0,5,3,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1975/04/30,22.48,2.95,39.0,0.0,83.32,87.4,6.08,0.0,32.99,0.0,64.0,0.0,,0.0,100.0,11.11
Darrius Flowers,Beast Mode,Orthodox,317,23.4,72.27,15.68,0.0,38.46,0.09,0.0,5.07,12,8,1,12,8,1,3,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1994/08/25,31.81,10.22,49.0,0.0,56.4,55.93,11.92,4.14,28.01,1.66,63.01,0.0,,0.0,65.32,0.0
Steve Kennedy,The Steamrolla,Orthodox,318,23.19,64.15,25.73,0.0,33.2,0.04,0.0,16.58,24,8,0,24,8,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1983/03/07,23.62,6.2,35.01,0.0,57.69,55.68,30.5,5.33,32.99,3.62,0.0,0.0,,0.0,82.66,0.0
Jorge Patino,Macaco,Orthodox,319,23.16,59.73,11.71,0.0,46.75,6.44,0.0,0.0,38,19,2,38,19,2,1,0,Unranked,Unranked,['welterweight'],welterweight,1973/08/05,13.78,4.79,30.0,0.0,67.95,74.79,6.56,3.56,24.99,0.0,50.0,0.0,,0.0,100.0,11.11
Rolando Bedoya,The Machine,Orthodox,320,23.1,84.01,1.22,0.0,42.72,0.09,0.0,4.2,14,4,0,14,4,0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",welterweight,1997/01/13,75.55,36.19,49.0,0.0,66.66,48.79,0.0,4.14,0.0,1.38,32.99,0.0,,0.0,100.0,11.11
Joe Merritt,,Orthodox,321,22.94,71.95,0.98,0.0,54.27,0.0,0.0,17.04,7,2,0,7,2,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1984/03/07,15.86,2.12,58.0,0.0,84.61,94.15,0.0,1.19,0.0,1.85,68.0,0.0,,0.0,100.0,11.11
Danny Mitchell,The Cheesecake Assassin,Orthodox,322,22.64,70.88,2.95,0.0,51.26,0.04,0.0,22.6,19,9,1,19,9,1,2,0,Unranked,Unranked,['welterweight'],welterweight,1986/08/08,26.21,8.37,49.0,0.0,66.66,79.69,0.0,5.33,0.0,4.94,100.0,0.0,,0.0,100.0,11.11
Luis Ramos,Beicao,Orthodox,323,22.4,64.21,15.7,0.0,40.99,0.04,0.0,12.72,20,10,2,20,10,2,2,0,Unranked,Unranked,['welterweight'],welterweight,1981/01/18,24.88,3.7,35.01,0.0,53.84,55.04,18.23,2.96,20.0,2.77,100.0,0.0,,0.0,100.0,0.0
Dan Barrera,The Fireman,Orthodox,324,22.33,75.33,10.91,0.0,35.38,0.0,0.0,48.72,3,1,0,3,1,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1980/12/23,8.29,0.93,70.0,0.0,35.9,90.37,12.15,7.1,8.01,5.33,0.0,0.0,,0.0,100.0,11.11
Ricky Rainey,The Sniper,Switch,325,22.27,70.06,10.86,0.0,40.35,0.04,0.0,0.28,12,6,0,12,6,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1983/06/29,26.43,3.05,48.01,0.0,58.97,78.97,11.55,0.6,18.01,0.07,54.99,0.0,,0.0,100.0,0.0
Renzo Gracie,,Orthodox,326,22.17,65.41,12.39,0.0,42.64,0.0,0.0,0.0,13,7,1,13,7,1,1,0,Unranked,Unranked,['welterweight'],welterweight,1967/03/11,17.73,5.93,41.01,0.0,70.5,86.6,13.74,0.6,20.0,0.0,39.99,0.0,,0.0,100.0,0.0
Cole Williams,Havoc,Orthodox,327,22.08,55.76,0.0,53.41,28.26,0.04,0.0,0.0,11,3,0,11,3,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1983/12/15,3.22,0.33,27.0,0.0,29.49,57.13,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,65.32,0.0
Kiefer Crosbie,BDK,Switch,328,21.98,85.43,0.08,0.0,36.55,0.04,0.0,0.85,10,5,0,10,5,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1990/04/05,64.97,4.08,64.0,0.0,69.22,60.1,0.0,0.0,0.0,0.19,0.0,0.0,,0.0,65.32,0.0
Steve Berger,The Red Nosed Pitbull,Orthodox,329,21.61,57.57,18.58,0.0,39.67,0.09,0.0,3.52,21,23,2,21,23,2,3,0,Unranked,Unranked,['welterweight'],welterweight,1973/05/20,10.37,3.1,27.0,0.0,46.15,73.84,10.21,1.77,40.0,1.15,16.01,0.0,,0.0,100.0,14.81
Jeremy Jackson,Scorpion,Orthodox,330,21.6,56.87,23.74,0.0,34.08,0.04,0.0,23.28,9,5,0,9,5,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1982/09/19,7.36,2.77,27.0,0.0,32.05,83.71,18.48,2.96,40.0,5.08,57.99,0.0,,0.0,65.32,0.0
Ben Earwood,,Orthodox,331,21.32,0.0,52.22,58.28,0.0,2.86,23.26,100.0,12,3,0,12,3,0,1,0,Unranked,Unranked,['welterweight'],welterweight,,5.18,0.0,,0.0,,98.4,36.45,1.19,100.0,7.29,0.0,0.0,0.0,0.0,100.0,100.0
Daniel Frunza,,Orthodox,332,21.02,75.42,0.0,0.0,41.36,0.0,0.0,0.0,9,3,0,9,3,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1994/04/13,65.29,6.36,40.0,0.0,71.79,46.46,0.0,0.0,0.0,0.0,60.01,0.0,,0.0,100.0,0.0
Phil Johns,,Southpaw,333,20.97,74.47,0.18,0.0,41.79,0.0,0.0,1.82,30,14,1,30,14,1,1,0,Unranked,Unranked,['welterweight'],welterweight,1968/10/22,12.43,0.17,66.01,0.0,64.1,85.56,0.0,0.6,0.0,0.19,50.0,0.0,,0.0,82.66,0.0
Derrick Noble,The Eraser,Southpaw,334,20.54,74.88,0.21,0.0,39.0,0.0,0.0,4.43,27,15,1,27,15,1,1,0,Unranked,Unranked,['welterweight'],welterweight,1978/08/14,64.36,2.45,40.0,0.0,75.63,69.57,0.0,0.0,0.0,0.48,0.0,0.0,,0.0,100.0,0.0
Ansar Chalangov,,Orthodox,335,20.28,73.3,0.47,0.0,38.76,0.04,0.0,2.95,14,5,0,14,5,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1979/10/30,7.05,0.33,66.01,0.0,69.22,86.44,0.0,1.19,0.0,0.65,0.0,0.0,,0.0,82.66,0.0
Chad Reiner,The Grinder,Orthodox,336,20.19,53.42,16.84,0.0,38.14,0.04,0.0,4.94,33,18,0,33,18,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1981/06/29,5.5,2.12,20.01,0.0,58.97,84.19,12.03,1.77,32.99,1.08,25.0,0.0,,0.0,100.0,0.0
Tom Gallicchio,Da Tank,Southpaw,337,20.11,63.52,9.67,0.0,36.36,0.0,0.0,6.81,19,10,0,19,10,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1986/09/23,36.58,10.87,26.01,0.0,55.13,43.24,12.15,5.33,11.0,0.74,0.0,0.0,,0.0,100.0,11.11
Roger Zapata,Viva,Southpaw,338,20.05,71.45,0.21,0.0,39.68,0.0,0.0,2.73,4,2,0,4,2,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1986/05/09,26.94,2.95,51.01,0.0,46.15,82.9,0.0,0.6,0.0,0.3,80.98,0.0,,0.0,100.0,0.0
Jim Wallhead,Judo,Orthodox,339,19.44,64.88,0.39,0.0,42.6,0.04,0.0,2.33,29,11,0,29,11,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1984/03/14,33.06,16.04,26.01,7.69,62.81,46.62,0.0,1.19,0.0,0.51,100.0,0.0,,0.0,82.66,0.0
Seokhyeon Ko,The Korean Tyson,Southpaw,340,19.29,0.0,41.49,60.78,0.0,2.86,23.26,69.85,12,2,0,12,2,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1993/09/24,30.06,0.0,,0.0,,83.94,48.6,5.33,52.99,7.62,75.0,5.78,10.62,0.0,100.0,100.0
Erick Montano,Perry,Orthodox,341,19.23,0.0,26.9,55.84,0.0,20.12,23.26,18.02,7,5,0,7,5,0,3,1,Unranked,Unranked,"['welterweight', 'ultimate fighter latin america 2 welterweight tournament']",welterweight,1985/11/19,28.92,0.0,,0.0,,83.46,27.82,6.5,36.01,5.91,65.99,0.0,0.0,0.0,82.66,0.0
Sammy Morgan,The Squeeze,Orthodox,342,19.05,55.49,14.33,0.0,32.76,0.04,0.0,0.0,18,12,0,18,12,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1981/09/28,10.88,2.5,22.0,0.0,51.28,69.98,17.37,4.14,20.0,0.0,0.0,0.0,,0.0,100.0,0.0
