,name,height,weight,reach,wins,losses,draws,str_acc,sapm,str_def,td_avg,td_def,sub_avg,stance,dob
2265,Sheila Gaff,165.1,61.23,,9,7,0,50.0,2.89,28.0,0.0,20.0,,Orthodox,1989/12/29
2266,Sheldon Westcott,185.42,77.11,180.34,10,3,1,40.0,3.73,37.0,3.23,14.0,0.0,Southpaw,1984/08/20
2267,Sherman Pendergarst,185.42,106.59,,11,18,0,36.0,3.08,16.0,4.62,0.0,,Orthodox,1967/08/01
2268,Sheymon Moraes,172.72,65.77,182.88,11,4,0,42.0,3.6399999999999997,63.0,0.0,53.0,,Orthodox,1990/10/11
2269,Shi Ming,157.48,52.16,152.4,17,5,0,,3.24,,0.37,58.0,0.0,Orthodox,1994/11/14
2270,Shinsho Anzai,170.18,77.11,177.8,10,3,0,58.0,3.75,45.0,1.83,75.0,0.0,Orthodox,1985/12/01
2271,Shonie Carter,177.80000000000004,77.11,,51,31,7,36.0,2.32,47.0,0.75,75.0,0.0,Southpaw,1972/05/03
2272,Shunichi Shimizu,165.1,61.23,,30,18,11,33.0,4.68,30.0,0.0,0.0,,Orthodox,1985/01/31
2273,Sijara Eubanks,162.56,56.7,170.18,8,7,0,43.0,3.4300000000000006,57.0,1.9,66.0,0.3,Orthodox,1985/04/27
2274,Silvana Gomez Juarez,160.02,52.16,165.1,11,5,0,32.0,4.04,61.0,0.0,30.0,0.0,Orthodox,1984/12/06
2275,Simeon Thoresen,185.42,77.11,200.66,17,6,1,43.0,3.85,64.0,1.12,50.0,1.7,Orthodox,1984/03/14
2276,Sione Latu,182.88,97.52,,1,0,0,,0.0,,0.0,0.0,0.0,,
2277,Sirwan Kakai,165.1,61.23,,12,5,0,41.0,4.63,62.0,4.0,83.0,,Orthodox,1989/10/03
2278,Siyar Bahadurzada,180.34,77.11,185.42,24,8,1,40.0,3.23,49.0,1.32,62.0,0.3,Orthodox,1984/04/17
2279,Soa Palelei,193.04,120.2,205.74,22,5,0,57.0,2.68,48.0,2.2,66.0,0.0,Orthodox,1977/07/12
2280,Sodiq Yusuff,175.26,70.31,180.34,13,5,0,49.0,4.29,53.0,0.36,62.0,0.4000000000000001,Orthodox,1993/05/19
2281,Solomon Hutcherson,180.34,83.91,,11,7,0,39.0,2.59,64.0,3.53,0.0,,Southpaw,1972/08/31
2282,Song Kenan,182.88,77.11,180.34,22,9,0,46.0,5.820000000000001,51.0,0.42,73.0,0.0,Orthodox,1990/03/10
2283,Song Yadong,172.72,61.23,170.18,22,8,1,43.0,4.0,55.0,0.61,73.0,0.1,Orthodox,1997/12/02
2284,Spencer Fisher,170.18,70.31,172.72,24,9,0,43.0,3.03,64.0,0.67,60.0,0.8,Southpaw,1976/05/09
2285,Spike Carlyle,172.72,65.77,180.34,9,3,0,54.0,3.85,30.0,3.34,57.0,0.5,Switch,1993/05/06
2286,Stanislav Nedkov,180.34,92.99,180.34,12,2,0,43.0,5.39,43.0,2.77,0.0,,Orthodox,1981/12/09
2287,Stefan Sekulic,182.88,77.11,190.5,12,4,0,50.0,2.83,64.0,2.0,25.0,,Southpaw,1992/02/12
2288,Stefan Struve,210.82000000000002,120.2,213.36,33,13,0,47.0,4.04,46.0,0.56,55.0,1.7,Orthodox,1988/02/18
2289,Stephan Bonnar,193.04,92.99,200.66,15,9,0,38.0,3.01,52.0,1.32,60.0,1.0,Orthodox,1977/04/04
2290,Stephanie Egger,167.64000000000001,61.23,172.72,8,5,0,46.0,2.48,52.0,2.48,50.0,0.6,Orthodox,1988/08/12
2291,Stephanie Luciano,167.64,52.16,165.1,6,2,1,,3.38,,0.67,80.0,0.0,Orthodox,1999/12/16
2292,Stephen Bass,175.26,65.77,,11,2,0,52.0,5.87,55.0,0.0,0.0,,Orthodox,1982/11/14
2293,Stephen Thompson,182.88,77.11,190.5,17,9,1,46.0,3.0,54.0,0.23,63.0,0.0,Orthodox,1983/02/11
2294,Steve Berger,180.34,77.11,,21,23,2,27.0,3.26,36.0,0.84,16.0,,Orthodox,1973/05/20
2295,Steve Bosse,180.34,92.99,182.88,12,2,0,52.0,5.38,50.0,0.92,100.0,0.0,Orthodox,1981/07/29
2296,Steve Bruno,177.80000000000004,77.11,,15,6,0,52.0,3.3800000000000003,36.0,1.9400000000000002,46.0,0.4,Orthodox,1981/11/03
2297,Steve Byrnes,182.88,77.11,,6,1,0,51.0,2.67,27.0,3.0,0.0,,Orthodox,
2298,Steve Cantwell,187.96,83.91,190.5,7,6,0,34.0,5.760000000000001,55.0,0.65,80.0,0.6999999999999998,Orthodox,1986/12/08
2299,Steve Erceg,172.72,56.70000000000001,172.72,12,4,0,46.0,4.03,52.0,0.84,63.0,0.3,Orthodox,1995/07/27
2300,Steve Garcia,182.88,65.77,190.5,18,5,0,48.0,2.2,57.0,0.8999999999999999,88.0,0.5,Southpaw,1992/05/22
2301,Steve Jennum,177.80000000000004,97.52,,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,
2302,Steve Judson,180.34,104.33,,0,2,0,0.0,0.0,0.0,0.0,0.0,,Orthodox,
2303,Steve Kennedy,180.34,77.11,,24,8,0,35.0,5.52,45.0,2.51,0.0,,Orthodox,1983/03/07
2304,Steve Lopez,180.34,70.31,,13,6,1,24.0,2.69,62.0,0.0,37.0,0.0,Orthodox,1984/07/30
2305,Steve Montgomery,193.04,83.91,,9,5,0,39.0,4.12,47.0,0.0,64.0,0.0,Southpaw,1990/12/19
2306,Steve Nelmark,182.88,108.86,,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,
2307,Steve Steinbeiss,190.5,83.91,190.5,9,4,0,55.0,1.86,49.0,0.44,58.0,,Orthodox,1981/05/05
2308,Steve Vigneault,177.8,83.91,,12,6,0,28.0,5.75,44.0,0.0,100.0,,Orthodox,1978/02/14
2309,Steven Graham,185.42,131.54,,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,
2310,Steven Koslow,170.18,56.7,175.26,6,1,0,37.0,3.73,40.0,5.28,0.0,,Switch,1997/01/22
2311,Steven Nguyen,180.34,65.77,185.42,9,2,0,40.0,7.36,60.0,0.28,84.0,,Switch,1993/05/19
2312,Steven Peterson,177.8,65.77,177.8,19,11,0,40.0,5.94,53.0,1.42,64.0,0.7,Orthodox,1990/05/29
2313,Steven Siler,180.34,65.77,177.8,29,16,0,41.0,2.96,54.0,0.47,55.0,1.6,Orthodox,1987/02/15
2314,Stevie Lynch,177.8,77.11,,5,2,0,25.0,7.06,41.0,0.0,0.0,,Orthodox,
2315,Stevie Ray,177.8,70.31,177.8,23,9,0,44.0,2.93,54.0,0.75,55.0,0.6,Southpaw,1990/03/25
2316,Stewart Nicoll,165.1,56.7,165.1,8,1,0,,1.13,,5.66,0.0,0.0,Orthodox,1994/11/04
2317,Stipe Miocic,193.04,108.86000000000001,203.2,20,5,0,52.0,4.01,52.0,1.7400000000000002,65.0,0.0,Orthodox,1982/08/19
2318,SuYoung You,167.64,61.23,165.1,15,3,0,44.0,1.32,71.0,4.75,66.0,0.5,Orthodox,1995/12/11
2319,Sultan Aliev,180.34,77.11,187.96,15,3,0,45.0,2.2,56.0,1.76,100.0,0.0,Orthodox,1984/09/17
2320,Suman Mokhtarian,172.72,65.77,182.88,8,5,0,43.0,6.85,48.0,0.0,0.0,0.0,Orthodox,1992/06/13
2321,Sumudaerji,172.72,56.7,182.88,17,7,0,51.0,2.63,60.0,0.18,67.0,0.7,Southpaw,1996/01/20
2322,Sung Bin Jo,182.88,65.77,182.88,9,1,0,33.0,2.67,51.0,1.0,83.0,,Orthodox,1992/07/17
2323,Syuri Kondo,162.56,52.16,167.64,6,3,0,44.0,7.22,58.0,0.0,83.0,0.3,Orthodox,1989/02/08
2324,TJ Brown,175.26,65.77,182.88,17,11,0,44.0,2.89,49.0,3.41,36.0,1.3,Switch,1990/05/22
2325,TJ Dillashaw,167.64,61.22999999999999,170.18,18,5,0,41.0,3.47,62.0,1.56,77.0,0.8000000000000002,Orthodox,1986/02/07
2326,TJ Grant,177.8,70.31,182.88,21,5,0,54.0,3.2100000000000004,56.0,1.63,36.0,0.6,Orthodox,1984/02/26
2327,TJ Laramie,167.64,65.77,167.64,12,5,0,50.0,2.64,38.0,1.44,40.0,,Orthodox,1997/10/15
2328,TJ O'Brien,187.96,70.31,,20,8,0,46.0,4.78,57.0,0.94,0.0,,Orthodox,1987/01/01
2329,TJ Waldburger,180.34,77.11,190.5,16,9,0,51.0,2.39,40.0,3.03,40.0,4.8,Orthodox,1988/04/25
2330,Tabatha Ricci,154.94,52.16,154.94,11,3,0,36.0,5.29,57.0,2.74,81.0,0.1,Orthodox,1995/02/21
2331,Tae Hyun Bang,175.26,70.31,180.34,18,10,0,38.0,2.07,66.0,0.49000000000000005,57.0,0.5,Switch,1983/04/15
2332,Tafon Nchukwi,182.88,83.91,195.58,6,4,0,52.0,4.11,54.0,0.7600000000000001,64.0,0.0,Orthodox,1994/10/14
2333,Tagir Ulanbekov,170.18,56.7,177.8,17,2,0,49.0,3.36,52.0,2.94,62.0,1.6,Southpaw,1991/08/07
2334,Tai Bowden,180.34,104.33,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,
2335,Tai Tuivasa,187.96,119.75,190.5,15,8,0,46.0,5.18,44.0,0.0,57.0,0.0,Southpaw,1993/03/16
2336,Taila Santos,167.64000000000001,56.7,172.72,19,3,0,48.0,2.64,58.0,2.0,86.0,,Orthodox,1993/06/22
2337,Tainara Lisboa,170.18,61.23,170.18,7,3,0,43.0,1.42,49.0,1.53,58.0,0.4,Orthodox,1991/03/02
2338,Takanori Gomi,170.18,70.31,177.8,35,14,0,41.0,3.52,60.0,1.23,63.0,0.8000000000000002,Southpaw,1978/09/22
2339,Takashi Sato,177.8,77.11,185.42,16,7,0,41.0,3.73,44.0,0.76,60.0,0.0,Southpaw,1990/06/09
2340,Takenori Sato,177.8,77.11,,19,11,7,33.0,12.92,9.0,0.0,0.0,,Southpaw,1985/06/08
2341,Takeya Mizugaki,170.18,61.23,175.26,21,11,2,37.0,3.27,57.0,1.4599999999999997,70.0,0.1,Orthodox,1983/12/16
2342,Talita Alencar,154.94,52.16,147.32,6,1,1,33.0,3.77,53.0,2.5,50.0,,Orthodox,1990/10/17
2343,Talita Bernardo,162.56,61.23,172.72,6,4,0,42.0,4.04,55.0,1.62,28.0,0.5,Orthodox,1987/03/04
2344,Tallison Teixeira,200.66,117.03,210.82,8,1,0,59.0,8.98,56.0,0.0,0.0,,Orthodox,1999/12/07
2345,Tamdan McCrory,193.04,83.91,193.04,14,5,0,49.0,1.6,46.0,2.28,33.0,2.5,Switch,1986/11/05
2346,Tamires Vidal,167.64,61.23,172.72,7,4,0,53.0,4.46,49.0,0.0,35.0,0.6999999999999998,Orthodox,1998/07/27
2347,Tanner Boser,187.96,92.99,190.5,21,10,1,52.0,2.75,58.0,0.0,63.0,0.0,Orthodox,1991/08/02
2348,Tarec Saffiedine,177.80000000000004,77.11,177.80000000000004,16,7,0,47.0,3.06,62.0,0.52,84.0,0.1,Switch,1986/09/06
2349,Tateki Matsuda,170.18,56.7,,13,8,0,34.0,3.43,69.0,0.0,16.0,0.0,Orthodox,1986/02/27
2350,Tatiana Suarez,165.1,52.16,167.64,11,1,0,61.0,1.58,47.0,4.65,80.0,0.7,Southpaw,1990/12/19
2351,Tatsuro Taira,170.18,56.7,177.8,16,1,0,60.0,2.69,46.0,2.73,45.0,1.6,Orthodox,2000/01/27
2352,Tatsuya Kawajiri,170.18,65.77,175.26,36,11,2,44.0,2.01,50.0,3.6300000000000003,63.0,1.1,Orthodox,1978/05/08
2353,Taylor Lapilus,167.64,61.23,185.42,21,4,0,48.0,2.61,62.0,0.27,77.0,0.3,Southpaw,1992/04/08
2354,Te Edwards,172.72,70.31,182.88,6,3,0,41.0,4.15,44.0,0.72,44.0,0.0,Orthodox,1990/09/11
2355,Tecia Pennington,154.94,52.16,152.4,15,7,0,48.0,3.48,61.0,0.54,62.0,0.10000000000000002,Orthodox,1989/08/16
2356,Tedd Williams,185.42,124.74,,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,1969/12/19
2357,Teemu Packalen,185.42,70.31,190.5,8,3,0,54.0,3.91,47.0,2.31,100.0,1.5,Orthodox,1987/05/22
2358,Tereza Bleda,175.26,56.7,180.34,7,1,0,53.0,1.86,46.0,1.81,83.0,0.7,Orthodox,2001/11/30
2359,Terrance McKinney,177.8,70.31,185.42,17,7,0,56.0,2.58,47.0,3.5899999999999994,77.0,2.2,Switch,1994/09/15
2360,Terrence Mitchell,177.8,61.23,187.96,14,4,0,34.0,8.85,41.0,3.69,0.0,,Orthodox,1989/12/30
2361,Terrion Ware,172.72,61.23,180.34,17,9,0,32.0,6.07,50.0,0.5,44.0,,Orthodox,1986/03/31
2362,Terry Etim,185.42,70.31,185.42,16,5,0,35.0,2.53,67.0,0.42999999999999994,39.0,1.4,Orthodox,1986/01/11
2363,Terry Martin,172.72,83.91,180.34,23,11,0,43.0,3.1300000000000003,54.0,3.1,92.0,0.0,Orthodox,1980/10/10
2364,Teruto Ishihara,170.18,61.22999999999999,175.26,10,7,2,44.0,3.6300000000000003,53.0,0.5,30.0,0.0,Southpaw,1991/07/23
2365,Thaddeus Luster,190.5,95.25,,0,1,0,0.0,0.0,0.0,0.0,0.0,,,
2366,Thales Leites,185.42,83.91,198.12000000000003,28,9,0,40.0,2.99,52.0,2.1,30.0,1.1,Orthodox,1981/09/06
2367,Themba Gorimbo,185.42,77.11,195.58,14,5,0,61.0,1.09,56.0,4.81,82.0,0.6,Orthodox,1991/01/23
2368,Thiago Alves,175.26,77.11,177.8,23,15,0,41.0,3.42,62.0,0.71,63.0,0.3,Orthodox,1983/10/03
2369,Thiago Moises,175.25999999999996,70.31,177.8,19,9,0,42.0,4.08,53.0,1.31,52.0,1.1,Orthodox,1995/03/23
2370,Thiago Perpetuo,177.80000000000004,77.11,,9,4,1,,3.51,,2.82,66.0,0.0,Orthodox,1987/12/14
2371,Thiago Santos,187.96,92.99,193.04,22,11,0,48.0,2.57,53.0,0.88,65.0,0.1,Orthodox,1984/01/07
2372,Thiago Silva,187.96,92.99,187.96,19,6,0,50.0,2.55,67.0,1.03,70.0,0.7,Orthodox,1982/11/12
2373,Thiago Tavares,170.18,65.77,177.8,21,7,1,40.0,2.31,62.0,3.83,62.0,1.5,Orthodox,1984/11/08
2374,Thibault Gouti,177.80000000000004,70.31,182.88,12,5,0,34.0,5.64,50.0,1.23,83.0,0.3,Orthodox,1987/02/27
2375,Thomas Almeida,170.18,65.77,177.8,22,5,0,43.0,4.93,61.0,0.17,75.0,0.0,Southpaw,1991/07/31
2376,Thomas Gifford,185.42,70.31,190.5,14,9,0,37.0,6.45,37.0,0.5,33.0,,Orthodox,1992/07/26
2377,Thomas Petersen,185.42,119.75,187.96,10,3,0,59.0,2.94,57.0,4.42,100.0,0.6,Southpaw,1995/03/30
2378,Thomas Ramirez,185.42,185.97,,0,1,0,0.0,0.0,0.0,0.0,0.0,,Sideways,
2379,Tiago dos Santos e Silva,175.26,65.77,177.8,20,7,2,35.0,4.23,59.0,0.63,33.0,0.3,Orthodox,1987/04/12
2380,Tiki Ghosn,177.8,77.11,,10,7,1,46.0,2.94,58.0,0.41,61.0,,Orthodox,1977/02/09
2381,Tim Boetsch,182.88,83.91,187.96,21,13,0,50.0,2.9,57.0,1.45,59.0,0.8,Orthodox,1981/01/28
2382,Tim Credeur,190.5,83.91,190.5,12,4,0,30.0,3.13,57.0,0.41,50.0,3.2999999999999994,Orthodox,1977/07/09
2383,Tim Elliott,170.18,56.7,167.64,21,13,1,44.0,2.66,56.0,3.7299999999999995,59.0,1.0,Southpaw,1986/12/24
2384,Tim Gorman,165.1,61.23,,9,4,0,31.0,5.57,46.0,1.0,33.0,,Southpaw,1983/04/29
2385,Tim Hague,193.04,117.93000000000002,193.04,21,13,0,47.0,4.14,46.0,1.72,85.0,0.9,Orthodox,1983/05/09
2386,Tim Kennedy,180.34,83.91,187.96,18,6,0,47.0,1.8400000000000003,62.0,2.58,70.0,0.7,Orthodox,1979/09/01
2387,Tim Lajcik,185.42,102.06,,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,1965/06/21
2388,Tim McKenzie,182.88,83.91,187.96,14,9,0,54.0,2.96,44.0,0.0,28.0,,Orthodox,1982/07/21
2389,Tim Means,187.96,77.11,190.5,33,17,1,49.0,3.65,60.0,1.14,64.0,0.2,Orthodox,1984/02/20
2390,Tim Sylvia,203.2,120.20000000000002,203.2,31,10,0,41.0,2.61,61.0,0.11,75.0,0.1,Orthodox,1976/03/05
2391,Tim Williams,187.96,83.91,193.04,15,5,0,38.0,3.55,48.0,1.81,100.0,,Orthodox,1986/07/03
2392,Timmy Cuamba,175.26,65.77,180.34,9,3,0,42.0,4.3,58.0,1.11,80.0,0.0,Orthodox,1999/02/08
2393,Timothy Johnson,190.5,120.2,195.58,12,4,0,45.0,3.0800000000000005,44.0,1.09,69.0,0.0,Southpaw,1985/03/13
2394,Timur Valiev,167.64,61.23,170.18,18,3,0,53.0,3.33,45.0,1.73,55.0,0.3,Orthodox,1990/01/19
2395,Tina Lahdemaki,157.48,52.16,,5,1,0,20.0,4.67,57.0,0.0,16.0,,Orthodox,1988/05/28
2396,Tito Ortiz,190.5,92.99,187.96,19,12,1,46.0,2.8799999999999994,60.0,2.4700000000000006,54.0,0.6,Orthodox,1975/01/23
2397,Todd Brown,180.34,92.99,,16,4,0,45.0,3.85,48.0,0.0,50.0,0.0,Orthodox,1976/12/13
2398,Todd Butler,185.42,90.72,,1,4,0,0.0,0.0,0.0,0.0,0.0,,Southpaw,
2399,Todd Duffee,190.5,117.93,198.12,9,3,0,37.0,2.8699999999999997,56.0,0.7200000000000001,90.0,0.0,Orthodox,1985/12/06
2400,Todd Medina,177.8,87.54,,11,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,
2401,Tofiq Musayev,175.26,70.31,175.26,22,6,0,,0.44,,0.0,40.0,0.0,Orthodox,1989/12/15
2402,Tom Aspinall,195.58,116.11999999999999,198.12,15,3,0,67.0,2.89,65.0,3.27,100.0,1.6,Orthodox,1993/04/11
2403,Tom Blackledge,,92.99,,10,7,0,,2.55,,0.0,75.0,0.0,Orthodox,
2404,Tom Breese,190.5,83.91,185.42,12,3,0,50.0,2.81,60.0,0.0,70.0,1.1,Southpaw,1991/09/26
2405,Tom DeBlass,182.88,83.91,,9,2,0,35.0,4.43,37.0,1.0,28.0,,Orthodox,1982/05/14
2406,Tom Duquesnoy,170.18,61.23,172.72,16,2,0,45.0,5.3,62.0,0.42,46.0,0.0,Orthodox,1993/06/21
2407,Tom Egan,180.34,77.11,,7,5,0,0.0,3.91,50.0,0.0,28.0,,Orthodox,
2408,Tom Gallicchio,177.8,77.11,,19,10,0,26.0,7.07,43.0,1.0,0.0,,Southpaw,1986/09/23
2409,Tom Lawlor,182.88,92.99,187.96,10,6,0,42.0,2.41,60.0,2.46,57.0,1.4,Southpaw,1983/05/15
2410,Tom Murphy,187.96,102.97,,8,0,0,,0.17,,7.51,0.0,2.5,Southpaw,1974/11/19
2411,Tom Niinimaki,175.26,65.77,175.26,22,8,1,54.0,2.31,58.0,2.97,33.0,0.5,Orthodox,1982/07/25
2412,Tom Nolan,190.5,70.31,185.42,9,1,0,45.0,4.85,46.0,0.41,66.0,1.6,Southpaw,2000/03/08
2413,Tom Watson,185.42,83.91,185.42,17,9,0,44.0,4.41,50.0,0.15,43.0,0.0,Orthodox,1982/07/13
2414,Tomasz Drwal,185.42,92.99,193.04,21,5,1,38.0,2.26,57.0,3.5499999999999994,82.0,0.4,Orthodox,1982/01/22
2415,Tommy Hayden,175.26,65.77,,11,3,0,27.0,2.05,55.0,3.42,66.0,,Southpaw,1986/03/11
2416,Tommy Speer,177.8,77.11,180.34,21,7,0,51.0,5.12,35.0,2.02,33.0,,Orthodox,1984/08/20
2417,Tony DeSouza,182.88,77.11,177.80000000000004,11,4,0,52.0,1.57,41.0,2.25,40.0,1.5,Southpaw,1974/07/26
2418,Tony Ferguson,180.34,77.11,193.04,26,11,0,45.0,4.37,55.0,0.38999999999999996,66.0,0.8999999999999999,Orthodox,1984/02/12
2419,Tony Fryklund,182.88,83.91,,14,9,1,39.0,6.5,43.0,0.0,66.0,0.5,Orthodox,1971/03/26
2420,Tony Gravely,165.1,61.23,175.26,23,9,0,48.0,4.47,44.0,5.4,52.0,0.3,Orthodox,1991/09/28
2421,Tony Halme,190.5,136.08,,0,4,0,0.0,0.0,0.0,0.0,0.0,,Orthodox,1963/01/06
2422,Tony Kelley,175.26,61.23,177.8,8,3,0,47.0,4.85,45.0,0.0,52.0,,Switch,1987/01/21
2423,Tony Petarra,180.34,88.9,,2,3,1,0.0,0.0,0.0,0.0,0.0,,Orthodox,
2424,Tony Sims,180.34,70.31,177.80000000000004,12,4,0,63.0,0.7600000000000001,65.0,0.71,50.0,,Southpaw,1985/10/14
2425,Tonya Evinger,170.18,61.23,177.80000000000004,19,8,0,42.0,4.02,38.0,0.93,33.0,0.9,Orthodox,1981/06/04
2426,Tor Troeng,187.96,83.91,,16,7,1,46.0,3.26,32.0,0.62,66.0,0.3,Orthodox,1983/01/25
2427,Torrez Finney,172.72,83.91,190.5,11,0,0,,1.74,,9.31,0.0,1.1,Orthodox,1998/10/24
2428,Toshiomi Kazama,170.18,61.23,175.26,11,4,0,,3.89,,1.68,66.0,0.6,Orthodox,1997/05/15
2429,Townsend Saunders,165.1,77.11,,0,2,0,0.0,0.0,0.0,0.0,0.0,,Orthodox,
2430,Tra Telligman,187.96,105.69000000000001,,7,5,1,35.0,3.02,56.0,0.8699999999999999,80.0,0.0,Orthodox,1965/02/07
2431,Tracy Cortez,165.1,56.7,165.1,12,2,0,49.0,2.84,57.0,2.19,62.0,0.3,Orthodox,1993/12/10
2432,Travis Browne,198.12,115.67,200.66,18,7,1,41.0,4.31,42.0,1.21,75.0,0.2,Orthodox,1982/07/17
2433,Travis Fulton,182.88,108.86,,253,53,10,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,1977/05/29
2434,Travis Lutter,180.34,83.91,190.5,10,6,0,32.0,2.42,42.0,1.95,30.0,0.7,Orthodox,1973/05/12
2435,Travis Wiuff,190.5,92.99,,75,21,0,30.0,4.03,41.0,4.84,44.0,,Orthodox,1978/03/15
2436,Trent Jenkins,187.96,83.91,,0,4,0,0.0,0.0,0.0,0.0,0.0,,,
2437,Tresean Gore,182.88,83.91,190.5,6,3,0,46.0,8.16,39.0,2.62,83.0,1.3,Switch,1994/06/21
2438,Trevin Giles,182.87999999999997,77.11,187.96,16,7,0,54.0,2.39,58.0,1.07,72.0,0.3,Orthodox,1992/08/06
2439,Trevin Jones,170.18,61.23,177.80000000000004,13,10,0,37.0,4.29,39.0,0.62,60.0,0.2,Southpaw,1990/08/04
2440,Trevor Peek,175.26,65.77,177.8,9,3,0,53.0,3.88,43.0,1.45,52.0,0.0,Switch,1995/01/09
2441,Trevor Prangley,185.42,83.91,190.5,34,11,2,60.0,2.02,48.0,3.38,74.0,1.0,Orthodox,1972/08/24
2442,Trevor Smith,190.5,83.91,190.5,15,10,0,55.0,3.31,51.0,1.7,60.0,0.7,Orthodox,1981/01/05
2443,Trey Ogden,180.34,70.31,182.87999999999997,18,7,0,50.0,3.4899999999999998,55.0,1.89,100.0,0.7,Orthodox,1989/11/14
2444,Trey Waters,195.58,77.11,195.58,9,1,0,44.0,5.61,56.0,0.44,85.0,,Orthodox,1995/02/21
2445,Tristan Connelly,177.80000000000004,65.77,172.72,14,8,0,51.0,2.9599999999999995,50.0,0.33,60.0,,Orthodox,1985/12/12
2446,Troy Mandaloniz,175.26,77.11,,3,2,0,56.0,4.71,63.0,3.1,57.0,0.0,Orthodox,1980/02/01
2447,Tsuyoshi Kohsaka,180.34,102.06,,27,19,2,38.0,4.41,54.0,1.32,33.0,0.4000000000000001,Orthodox,1970/03/06
2448,Tucker Lutz,172.72,65.77,182.88,12,4,0,46.0,3.25,44.0,1.99,69.0,0.2,Orthodox,1994/07/12
2449,Tuco Tokkos,193.04,92.99,193.04,11,5,0,40.0,4.27,46.0,4.21,33.0,,Orthodox,1990/06/30
2450,Tulio Palhares,,81.65,,2,16,0,,0.0,,0.0,0.0,0.0,,
2451,Tyler Diamond,170.18,65.77,175.26,9,1,0,,2.53,,3.0,70.0,0.0,Orthodox,1991/03/18
2452,Tyler Toner,172.72,65.77,177.8,15,7,0,52.0,2.13,62.0,0.0,54.0,,Orthodox,1983/03/31
2453,Tyron Woodley,175.26,77.11,187.96,19,7,1,48.0,2.76,54.0,1.06,87.0,0.4,Orthodox,1982/04/07
2454,Tyrone Roberts,175.26,83.91,,43,12,1,,0.0,,0.0,0.0,0.0,Orthodox,
2455,Tyson Griffin,167.64000000000001,65.77,172.72,16,8,0,41.0,2.3,65.0,1.8699999999999999,59.0,0.9,Orthodox,1984/04/20
2456,Tyson Nam,170.18,56.7,172.72,21,14,1,33.0,4.97,65.0,0.0,87.0,0.0,Orthodox,1983/10/06
2457,Tyson Pedro,190.5,92.99,200.65999999999997,10,5,0,59.0,2.39,56.0,0.7599999999999999,50.0,0.8000000000000002,Orthodox,1991/09/17
2458,Ulysses Gomez,167.64,56.7,,9,5,0,25.0,3.57,68.0,0.0,0.0,,Orthodox,1983/05/25
2459,Umar Nurmagomedov,172.72,61.23,175.26,18,1,0,57.0,2.15,60.0,3.2600000000000002,78.0,0.3,Orthodox,1996/01/03
2460,Uran Satybaldiev,193.04,92.99,200.66,9,1,0,25.0,3.87,45.0,0.0,100.0,,Orthodox,1994/08/10
2461,Uriah Hall,182.88,83.91,200.66,18,11,0,48.0,3.85,54.0,0.54,64.0,0.1,Orthodox,1984/07/31
2462,Urijah Faber,167.64,61.22999999999999,170.18,35,11,0,40.0,2.59,64.0,1.54,58.0,0.8,Orthodox,1979/05/14
2463,Uros Medic,185.42,77.11,180.34,10,3,0,60.0,3.46,56.0,0.37,55.0,0.0,Southpaw,1993/04/25
2464,Vagner Rocha,177.8,70.31,185.42,14,4,0,42.0,4.5,48.0,1.4,50.0,1.9,Orthodox,1982/06/06
2465,Val Woodburn,172.72,77.11,187.96,7,2,0,35.0,4.93,36.0,1.92,50.0,,Orthodox,1993/08/10
2466,Valentina Shevchenko,165.1,56.7,167.64,25,4,1,52.0,2.06,63.0,2.62,75.0,0.3,Southpaw,1988/03/07
2467,Valeri Ignatov,175.26,77.11,,1,2,0,0.0,0.0,0.0,0.0,0.0,,Orthodox,
2468,Valerie Letourneau,170.18,52.16,172.72,8,6,0,37.0,5.400000000000001,58.0,0.77,66.0,0.3,Orthodox,1983/04/29
2469,Valmir Lazaro,182.88,70.31,185.42,15,5,0,37.0,4.09,61.0,1.33,96.0,0.0,Orthodox,1985/08/15
2470,Valter Walker,198.12,120.2,198.12,14,1,0,49.0,2.89,42.0,5.43,0.0,2.0,Orthodox,1997/12/14
2471,Vanessa Demopoulos,157.48,56.7,149.86,11,8,0,39.0,5.39,41.0,0.32,26.0,0.4,Orthodox,1988/09/22
2472,Vanessa Melo,165.1,61.23,165.1,11,8,0,30.0,6.13,59.0,0.0,71.0,0.0,Orthodox,1988/03/27
2473,Vaughan Lee,167.64,56.7,167.64,14,13,1,47.0,2.07,70.0,0.81,72.0,1.0,Orthodox,1982/10/15
2474,Vernon Ramos Ho,167.64,77.11,,3,1,0,,8.0,,0.0,0.0,0.0,Orthodox,1992/06/03
2475,Vernon White,182.88,92.99,,26,33,2,38.0,2.2,54.0,0.88,44.0,0.0,Southpaw,1971/12/03
2476,Veronica Hardy,162.56,56.7,162.56,9,5,1,45.0,3.48,49.0,0.9300000000000002,55.0,0.3,Southpaw,1995/10/30
