name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Jesse Ronson,The Body Snatcher,Southpaw,272,32.4,71.13,15.77,58.99,46.76,0.2,0.0,4.22,21,12,0,21,12,0,6,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1985/12/24,38.89,21.94,58.74,7.7,57.0,75.43,5.42,3.93,28.0,1.92,56.99,4.73,10.51,0.0,82.77,0.0
Francisco Prado,,Orthodox,273,32.16,71.44,7.91,0.0,57.95,2.81,93.02,9.62,12,3,0,12,3,0,4,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,2002/06/16,48.12,29.63,51.25,7.7,55.0,61.44,3.65,6.19,8.99,2.92,24.99,0.0,,0.0,100.0,33.33
Curt Warburton,,Orthodox,274,32.11,64.07,40.33,0.0,52.57,2.77,23.26,55.89,13,6,0,13,6,0,3,0,Unranked,Unranked,['lightweight'],lightweight,,23.39,9.11,52.49,0.0,43.0,75.07,27.69,5.63,50.01,12.69,82.99,0.0,,0.0,82.77,14.81
Dakota Bush,,Orthodox,275,32.03,63.83,28.02,59.07,37.17,0.04,0.0,15.82,8,4,0,8,4,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1994/06/09,30.42,5.88,47.49,0.0,41.0,67.97,28.27,5.06,33.0,2.39,0.0,0.0,0.0,0.0,100.0,0.0
Richard Crunkilton,Cleat,Orthodox,276,31.98,62.64,49.8,0.0,54.18,0.0,0.0,77.1,19,4,0,19,4,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1979/11/25,18.89,5.03,51.25,0.0,58.01,89.5,48.07,3.93,61.0,5.84,65.0,0.0,,0.0,100.0,11.11
Chris Saunders,The So Cal Kid,Unknown,277,31.82,55.82,61.0,0.0,46.42,0.0,0.0,6.29,16,8,0,16,8,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1986/03/11,16.25,1.52,27.49,0.0,74.99,78.54,43.58,0.56,100.0,0.48,0.0,0.0,,0.0,82.77,0.0
Alex Reyes,The Executioner,Orthodox,277,31.82,69.98,21.85,59.07,37.33,0.08,0.0,16.03,13,5,0,13,5,0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1986/10/02,49.0,8.66,57.5,0.0,48.0,49.83,17.67,3.93,28.0,3.64,0.0,0.0,0.0,0.0,100.0,0.0
Jake Lindsey,The Librarian,Switch,279,31.81,69.75,18.75,56.61,43.07,0.08,0.0,10.96,12,7,0,12,7,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1986/06/21,37.79,7.18,64.99,0.0,46.0,70.93,7.66,1.69,33.0,2.5,50.01,0.0,0.0,0.0,82.77,0.0
Jessin Ayari,,Orthodox,280,31.67,65.67,1.2,60.21,52.82,2.81,23.26,2.75,16,6,0,16,6,0,4,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1992/05/31,38.78,14.71,46.24,0.0,58.01,73.98,0.0,4.5,0.0,0.84,50.01,0.0,6.31,0.0,100.0,13.89
Brok Weaver,Chata Tuska,Southpaw,281,31.31,75.96,8.0,56.14,44.26,2.77,0.0,9.79,15,6,0,15,6,0,3,0,Unranked,Unranked,"['catch weight', 'lightweight']",lightweight,1991/12/05,52.53,2.72,79.99,0.0,46.0,68.46,4.84,3.37,9.99,2.23,66.01,4.73,8.41,0.0,65.55,0.0
Doug Evans,,Orthodox,282,31.27,60.97,53.05,0.0,47.86,0.04,0.0,19.58,13,10,0,13,10,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1980/10/10,19.67,6.61,43.75,0.0,55.0,81.52,37.58,3.37,83.01,2.97,69.01,0.0,,0.0,100.0,0.0
Henry Martinez,Sicario,Southpaw,283,31.17,60.4,1.26,59.07,56.12,2.77,23.26,8.33,9,4,0,9,4,0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1983/08/07,30.65,15.33,31.25,0.0,60.01,70.93,0.0,1.69,0.0,1.9,79.99,0.0,0.0,0.0,100.0,14.81
Yusuke Kasuya,,Southpaw,284,31.15,64.54,22.0,59.07,38.94,0.04,0.0,8.92,9,3,0,9,3,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1989/11/16,23.84,5.6,54.99,0.0,48.0,68.54,16.02,3.37,33.0,1.35,0.0,0.0,0.0,0.0,100.0,0.0
Willamy Freire,Chiquerim,Orthodox,285,31.05,60.83,45.38,0.0,56.18,0.0,0.0,15.38,26,6,0,26,6,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1987/07/28,16.81,2.84,46.24,0.0,61.99,93.26,5.9,0.56,100.0,1.16,73.02,0.0,,0.0,100.0,11.11
Lukasz Sajewski,Wookie,Orthodox,286,31.03,61.51,18.51,56.61,47.26,0.08,0.0,18.18,13,3,0,13,3,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1990/11/27,22.64,6.56,43.75,0.0,57.0,71.88,11.91,4.5,25.01,4.14,66.01,0.0,0.0,0.0,82.77,0.0
Mitch Ramirez,,Orthodox,287,30.5,67.01,17.24,59.07,38.68,0.04,0.0,2.27,8,3,0,8,3,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1992/11/03,38.56,2.72,54.99,0.0,37.0,71.15,6.95,1.13,33.0,0.35,24.99,0.0,0.0,0.0,100.0,0.0
Jordan Vucenic,The Epidemic,Orthodox,288,30.32,66.41,11.68,56.61,46.8,0.04,0.0,24.83,13,4,0,13,4,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1996/03/02,23.17,4.81,56.25,7.7,58.01,86.23,7.43,3.93,13.99,3.77,44.02,0.0,0.0,0.0,82.77,0.0
David Kaplan,Diamond,Orthodox,289,30.13,66.74,46.61,0.0,43.61,0.04,0.0,32.69,3,4,0,3,4,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1979/11/16,31.64,7.57,57.5,0.0,67.0,68.69,57.48,8.99,42.99,4.94,0.0,0.0,,0.0,82.77,0.0
TJ O'Brien,The Spider,Orthodox,290,30.09,68.5,47.22,0.0,40.88,0.04,0.0,2.97,20,8,0,20,8,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1987/01/01,41.42,7.35,57.5,0.0,57.0,65.35,11.08,0.56,100.0,0.46,0.0,0.0,,0.0,82.77,0.0
Naoyuki Kotani,,Southpaw,291,30.01,58.17,17.09,59.64,44.4,0.16,0.0,22.87,34,14,7,34,14,7,5,0,Unranked,Unranked,['lightweight'],lightweight,1981/12/08,11.2,6.84,38.75,0.0,50.0,79.06,9.78,10.12,16.01,8.66,46.01,0.0,16.82,0.0,82.77,0.0
Jack Nilson,,Unknown,292,29.82,45.72,0.0,59.07,37.75,2.73,93.02,0.0,2,6,0,2,6,0,2,0,Unranked,Unranked,"['lightweight', 'open weight']",lightweight,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.67
Colin Fletcher,The Freakshow,Orthodox,293,29.78,63.31,0.96,59.07,50.84,6.09,0.0,9.62,14,8,0,14,8,0,2,0,Unranked,Unranked,"['ultimate fighter australia vs. uk lightweight tournament', 'lightweight']",lightweight,1983/01/08,34.06,7.18,42.49,0.0,61.99,78.47,0.0,1.13,0.0,1.46,27.01,0.0,0.0,0.0,100.0,11.11
George Sotiropoulos,,Orthodox,294,29.55,0.0,42.91,82.82,0.0,19.23,73.09,28.8,14,7,0,14,7,0,11,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1977/07/09,28.67,0.0,,7.7,,81.73,27.33,30.34,31.0,25.43,53.01,56.87,33.63,43.47,100.0,53.53
Nick Sanzo,,Unknown,295,29.52,45.72,0.12,56.61,37.75,2.73,93.02,0.0,1,1,0,1,1,0,2,0,Unranked,Unranked,['lightweight'],lightweight,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,82.77,16.67
Matheus Camilo,Jaguar,Orthodox,296,29.4,64.17,46.34,0.0,42.51,0.0,0.0,26.22,9,3,0,9,3,0,1,0,Unranked,Unranked,['lightweight'],lightweight,2001/01/02,16.37,1.52,59.99,0.0,55.0,90.0,40.52,1.69,66.0,1.99,0.0,0.0,,0.0,82.77,0.0
Pat Audinwood,Awesomely Awesome,Orthodox,297,29.0,51.93,25.34,56.61,37.25,0.04,0.0,0.79,11,2,1,11,2,1,2,0,Unranked,Unranked,['lightweight'],lightweight,1986/04/16,12.84,0.45,14.99,0.0,41.0,68.75,9.43,1.13,50.01,0.12,0.0,0.0,0.0,0.0,82.77,0.0
Ronys Torres,,Orthodox,298,28.91,56.18,45.05,0.0,49.3,0.04,0.0,46.33,35,5,0,35,5,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1975/08/13,9.56,5.6,32.5,0.0,57.0,86.01,47.13,9.56,46.99,7.02,16.0,0.0,,0.0,100.0,11.11
James Llontop,Goku,Orthodox,299,28.87,71.93,1.17,56.61,46.04,0.08,0.0,4.95,14,5,0,14,5,0,3,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1999/08/02,61.2,27.43,51.25,0.0,57.0,70.14,0.0,3.37,0.0,1.13,53.99,0.0,0.0,0.0,82.77,0.0
Enrique Marin,Wasabi,Unknown,300,28.75,59.66,34.22,0.0,50.8,6.09,0.0,57.26,10,4,0,10,4,0,2,0,Unranked,Unranked,"['lightweight', 'ultimate fighter latin america 2 welterweight tournament']",lightweight,1986/09/02,15.7,7.35,41.24,0.0,50.0,78.26,29.46,7.3,38.0,8.67,60.02,0.0,,0.0,100.0,11.11
Paul Creighton,,Southpaw,301,28.67,71.21,43.94,0.0,34.34,0.0,0.0,18.53,3,1,0,3,1,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1970/06/04,7.9,0.45,93.75,0.0,30.0,66.29,63.26,4.5,37.0,1.41,0.0,0.0,,0.0,100.0,0.0
JC Cottrell,,Orthodox,302,28.39,55.54,47.88,0.0,43.62,0.04,0.0,21.24,17,5,0,17,5,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1989/11/04,8.67,3.34,31.25,0.0,45.0,80.07,9.31,0.56,100.0,3.22,50.01,0.0,,0.0,82.77,0.0
Joe Moreira,,Southpaw,303,28.37,45.83,0.57,59.07,56.06,2.73,23.26,0.0,2,2,0,2,2,0,2,0,Unranked,Unranked,"['lightweight', 'open weight']",lightweight,,0.0,1.6,0.0,0.0,0.0,100.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,100.0,55.56
Mark Holst,Boots,Orthodox,304,28.17,52.4,47.79,0.0,45.66,0.04,0.0,22.2,12,6,0,12,6,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1985/08/14,2.73,1.47,23.74,0.0,47.01,87.9,8.95,0.56,100.0,3.36,60.02,0.0,,0.0,82.77,0.0
Nick Fiore,,Orthodox,305,28.09,66.84,34.73,0.0,46.71,0.04,0.0,28.06,6,2,0,6,2,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1997/12/10,31.09,10.35,57.5,0.0,41.99,42.52,29.46,6.19,44.99,4.26,71.0,0.0,,0.0,100.0,11.11
Shamar Bailey,,Southpaw,306,28.08,56.37,26.66,0.0,54.6,2.77,23.26,33.39,16,11,0,16,11,0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1982/09/22,17.14,15.78,25.0,0.0,69.0,71.65,17.67,7.87,33.0,7.58,37.01,0.0,,0.0,100.0,14.81
Cody Pfister,The Fist,Orthodox,307,27.8,57.47,35.87,0.0,40.64,2.81,23.26,42.74,13,6,1,13,6,1,4,0,Unranked,Unranked,['lightweight'],lightweight,1990/07/12,15.48,13.06,31.25,0.0,50.99,79.71,33.22,14.6,30.0,12.93,0.0,0.0,,0.0,65.55,0.0
Glaico Franca Moreira,Nego,Orthodox,308,27.77,0.0,37.89,63.66,0.0,18.91,100.0,42.66,15,5,0,15,5,0,3,1,Unranked,Unranked,"['lightweight', 'ultimate fighter brazil 4 lightweight tournament']",lightweight,1991/02/28,25.81,0.0,,0.0,,74.92,31.57,10.67,41.99,9.68,76.02,4.73,6.31,10.85,100.0,40.74
Jeff Cox,The Grinder,Orthodox,309,27.26,54.87,43.0,0.0,43.98,0.04,0.0,7.43,10,7,0,10,7,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1968/08/02,6.14,0.45,31.25,0.0,33.0,87.76,49.82,1.13,50.01,1.13,79.99,0.0,,0.0,65.55,0.0
Darrell Horcher,The Saint,Southpaw,310,27.21,64.7,27.02,0.0,40.97,2.81,23.26,25.7,13,4,0,13,4,0,4,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1987/07/28,22.53,11.25,54.99,0.0,39.0,69.48,4.13,1.13,50.01,7.78,47.02,0.0,,0.0,82.77,0.0
Danny Downes,,Orthodox,311,27.04,60.02,0.42,61.45,45.26,0.04,0.0,5.16,8,3,0,8,3,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1986/04/08,18.23,1.52,42.49,0.0,37.0,74.42,0.0,0.0,0.0,0.79,37.01,4.73,10.51,0.0,100.0,11.11
Quillan Salkilld,,Orthodox,311,27.04,0.0,62.96,60.97,0.0,5.42,58.14,39.86,9,1,0,9,1,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1999/12/28,60.2,0.0,,7.7,,74.92,99.06,12.93,37.0,6.04,100.0,0.0,10.51,0.0,100.0,100.0
Brian Cobb,,Orthodox,313,26.91,45.77,51.25,0.0,41.07,0.0,0.0,18.88,20,9,0,20,9,0,1,0,Unranked,Unranked,['lightweight'],lightweight,,0.0,0.73,0.0,0.0,55.0,73.33,68.43,2.26,50.01,1.43,0.0,0.0,,0.0,100.0,0.0
John Cofer,The Potter,Southpaw,314,26.86,64.94,29.16,0.0,48.58,0.04,0.0,20.45,8,4,0,8,4,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1984/04/29,30.0,9.06,51.25,0.0,61.99,75.14,14.37,2.26,50.01,3.1,64.0,0.0,,0.0,82.77,0.0
Antonio McKee,Mandingo,Southpaw,315,26.78,63.09,22.81,0.0,57.83,0.0,0.0,29.37,29,6,2,29,6,2,1,0,Unranked,Unranked,['lightweight'],lightweight,1970/03/12,15.06,3.12,56.25,0.0,74.0,94.64,17.32,2.26,33.0,2.23,56.99,0.0,,0.0,100.0,11.11
Caros Fodor,The Future,Orthodox,316,26.68,68.89,23.17,0.0,51.0,0.0,0.0,22.2,11,6,0,11,6,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1984/01/07,30.31,5.2,67.49,0.0,54.0,79.5,24.74,7.3,25.01,1.69,50.01,0.0,,0.0,100.0,11.11
Marcin Wrzosek,The Polish Zombie,Unknown,317,26.62,66.89,28.59,0.0,46.03,0.0,0.0,48.78,12,4,0,12,4,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1987/10/14,38.12,6.73,53.74,0.0,43.0,70.5,35.34,6.75,25.01,3.7,33.01,0.0,,0.0,100.0,11.11
Kyle Prepolec,Killshot,Southpaw,318,26.55,63.39,0.78,56.61,42.18,0.08,0.0,3.21,18,9,0,18,9,0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1989/08/30,31.53,10.18,43.75,0.0,48.99,62.38,0.0,2.26,0.0,0.74,40.01,0.0,0.0,0.0,82.77,0.0
Steve Lopez,,Orthodox,319,26.24,56.37,0.0,59.07,46.67,0.04,0.0,0.0,13,6,1,13,6,1,2,0,Unranked,Unranked,['lightweight'],lightweight,1984/07/30,15.26,2.78,29.99,0.0,61.99,80.51,0.0,0.0,0.0,0.0,37.01,0.0,0.0,0.0,100.0,0.0
Dokonjonosuke Mishima,,Southpaw,320,25.91,61.13,31.66,0.0,44.08,0.04,0.0,17.48,21,7,2,21,7,2,2,0,Unranked,Unranked,['lightweight'],lightweight,1972/04/19,11.64,2.33,51.25,0.0,52.0,91.16,29.1,6.19,40.0,2.66,24.99,0.0,,0.0,65.55,0.0
Michael McBride,,Orthodox,321,25.79,70.06,28.23,0.0,38.68,0.04,0.0,7.69,8,3,0,8,3,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1986/03/09,44.83,11.48,59.99,0.0,39.99,57.6,21.8,3.93,41.99,1.16,30.01,0.0,,0.0,100.0,0.0
Andrew Holbrook,,Southpaw,321,25.79,66.43,15.47,0.0,42.15,5.54,23.26,13.15,12,3,0,12,3,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1986/02/06,24.17,8.94,61.24,0.0,54.0,78.26,10.01,6.19,18.01,4.98,10.0,0.0,,0.0,100.0,0.0
Diego Saraiva,The Octopus,Orthodox,323,25.61,60.16,27.75,0.0,48.08,0.08,0.0,27.86,22,20,1,22,20,1,3,0,Unranked,Unranked,['lightweight'],lightweight,1982/04/23,18.01,12.83,39.99,0.0,61.99,74.06,15.67,5.63,40.0,6.33,0.0,0.0,,0.0,100.0,11.11
Ben Wall,Manimal,Orthodox,324,25.44,58.0,0.12,59.07,40.47,0.04,0.0,0.0,8,7,1,8,7,1,2,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1989/03/25,16.14,0.79,36.24,0.0,28.99,38.17,0.0,0.56,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
Abner Lloveras,Skullman,Unknown,325,25.42,74.7,20.58,0.0,41.36,0.0,0.0,29.9,20,9,1,20,9,1,1,0,Unranked,Unranked,['lightweight'],lightweight,1982/09/04,68.89,10.69,61.24,0.0,43.0,50.2,23.56,5.63,20.01,2.27,0.0,0.0,,0.0,100.0,11.11
Anthony Christodoulou,,Orthodox,326,25.34,58.57,0.42,56.61,40.76,0.04,0.0,4.02,12,7,0,12,7,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1987/07/30,24.06,2.16,32.5,0.0,45.0,57.24,0.0,0.56,0.0,0.62,40.01,0.0,0.0,0.0,82.77,0.0
Kyle Watson,,Southpaw,327,25.31,65.37,2.56,0.0,59.73,2.73,23.26,14.34,13,8,1,13,8,1,2,0,Unranked,Unranked,['lightweight'],lightweight,1979/08/09,40.31,15.61,43.75,0.0,61.99,76.44,0.0,8.43,0.0,2.18,100.0,0.0,,0.0,100.0,16.67
Jorge de Oliveira,Blade,Orthodox,328,25.19,58.44,0.0,56.61,40.58,0.04,0.0,0.0,9,2,0,9,2,0,2,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1980/01/22,13.84,3.85,38.75,0.0,48.0,64.91,0.0,0.0,0.0,0.0,21.99,0.0,0.0,0.0,82.77,0.0
Genaro Valdez,Rayadito,Orthodox,329,25.15,66.94,26.45,0.0,40.35,0.08,0.0,0.64,10,3,0,10,3,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1992/01/16,44.83,24.42,37.5,7.7,48.0,48.1,18.15,0.56,43.99,0.16,36.0,0.0,,0.0,100.0,0.0
Marcin Bandel,Bomba,Orthodox,330,25.14,63.34,1.14,59.07,32.24,0.04,0.0,8.3,15,7,0,15,7,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1989/10/10,8.67,0.39,62.5,0.0,22.99,61.88,0.0,2.82,0.0,1.27,0.0,0.0,0.0,0.0,100.0,0.0
Nazareno Malegarie,El Tigre,Unknown,331,25.0,65.01,19.53,0.0,49.99,0.0,0.0,8.39,28,4,0,28,4,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1986/05/16,42.53,9.39,42.49,0.0,69.0,76.29,11.79,1.69,33.0,0.63,0.0,0.0,,0.0,100.0,11.11
Carlo Prater,Neo,Switch,332,24.98,65.39,8.07,0.0,60.14,2.77,0.0,9.73,31,18,1,31,18,1,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1981/06/25,22.31,7.93,58.74,0.0,35.0,70.5,5.07,5.63,8.99,2.22,56.99,0.0,,0.0,100.0,40.74
Dan Lauzon,The Upgrade,Orthodox,333,24.92,58.61,24.86,0.0,49.34,0.08,0.0,18.07,17,6,0,17,6,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1988/03/30,14.72,6.89,31.25,7.7,61.0,70.35,19.21,3.93,33.0,4.1,79.99,0.0,,0.0,82.77,0.0
Samy Schiavo,,Orthodox,334,24.86,60.28,28.14,0.0,43.39,0.04,0.0,27.8,10,6,0,10,6,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1975/12/24,18.45,4.41,42.49,0.0,37.99,81.01,11.08,1.13,50.01,4.21,66.01,0.0,,0.0,82.77,0.0
Joe Brammer,The South Side Strangler,Orthodox,335,24.85,60.45,25.61,0.0,46.28,0.04,0.0,3.32,7,3,1,7,3,1,2,0,Unranked,Unranked,['lightweight'],lightweight,1983/08/23,23.62,7.12,38.75,0.0,56.0,79.71,9.55,1.13,50.01,0.51,50.01,0.0,,0.0,82.77,0.0
Dan Moret,The Hitman,Southpaw,336,24.43,65.71,22.69,0.0,42.17,0.08,0.0,34.09,13,6,0,13,6,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1986/11/21,29.34,12.38,53.74,0.0,43.0,74.19,14.73,6.19,27.0,7.74,45.0,0.0,,0.0,100.0,0.0
Cesar Arzamendia,Goku,Orthodox,337,24.14,0.0,69.12,68.69,0.0,0.04,0.0,6.56,8,3,0,8,3,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1991/01/31,59.0,0.0,,0.0,,62.3,86.23,2.26,74.99,1.0,0.0,4.73,50.47,0.0,100.0,0.0
Mark Choinski,The Shark,Orthodox,338,24.06,69.92,20.55,0.0,38.63,0.0,0.0,48.78,8,1,0,8,1,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1995/10/22,42.53,6.44,62.5,0.0,33.0,46.86,23.56,6.19,18.01,3.7,0.0,0.0,,0.0,100.0,11.11
Rodrigo de Lima,Monstro,Orthodox,339,24.01,59.2,32.59,0.0,34.3,0.04,0.0,39.25,8,3,1,8,3,1,2,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1991/03/12,14.17,4.87,41.24,0.0,32.0,60.12,31.34,6.19,36.0,5.95,0.0,0.0,,0.0,100.0,0.0
Yan Cabral,,Orthodox,340,23.98,0.0,44.45,68.52,0.0,5.54,58.14,60.73,13,3,0,13,3,0,5,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1983/05/13,22.2,0.0,,7.7,,85.65,34.05,20.23,35.0,22.98,37.01,18.95,25.23,10.85,100.0,31.11
Jason Novelli,Flipside,Orthodox,341,23.86,57.47,18.33,0.0,52.66,0.04,0.0,7.6,11,3,1,11,3,1,2,0,Unranked,Unranked,['lightweight'],lightweight,1979/06/08,19.0,8.72,29.99,0.0,65.99,74.27,8.26,1.69,33.0,1.16,100.0,0.0,,0.0,100.0,0.0
Max Rohskopf,Rated R,Orthodox,342,23.84,59.26,29.97,0.0,36.56,0.0,0.0,11.71,5,1,0,5,1,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1994/09/27,18.67,3.06,38.75,0.0,41.99,57.96,35.34,3.37,33.0,0.9,0.0,0.0,,0.0,100.0,0.0
Leo Kuntz,The Lion,Orthodox,343,23.57,59.79,24.26,0.0,41.47,0.04,0.0,33.57,18,4,1,18,4,1,2,0,Unranked,Unranked,['lightweight'],lightweight,1983/10/03,18.45,6.56,39.99,0.0,45.0,72.45,23.45,6.75,25.01,5.09,33.01,0.0,,0.0,82.77,0.0
Colton Smith,,Orthodox,344,23.5,0.0,44.48,60.91,0.0,18.95,23.26,41.52,7,4,0,7,4,0,4,1,Unranked,Unranked,"['lightweight', 'welterweight', 'ultimate fighter 16 welterweight tournament']",lightweight,1987/08/14,18.01,0.0,,7.7,,83.33,48.17,14.04,36.0,12.56,24.99,14.22,29.44,0.0,65.55,0.0
Wallid Ismail,,Orthodox,345,23.38,57.55,22.03,0.0,45.4,0.0,0.0,0.0,9,3,0,9,3,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1968/02/23,10.11,0.96,38.75,0.0,44.0,93.99,21.8,5.63,28.0,0.0,0.0,0.0,,0.0,100.0,11.11
Chris Tickle,BadBoy,Unknown,346,23.32,60.83,18.0,0.0,46.74,0.0,0.0,52.97,9,9,0,9,9,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1982/02/01,11.75,2.27,50.0,0.0,43.0,91.81,11.79,2.26,25.01,4.01,20.01,0.0,,0.0,100.0,11.11
Kody Steele,,Orthodox,347,23.3,65.68,9.45,0.0,52.19,0.0,0.0,1.05,7,1,0,7,1,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1995/04/21,48.78,11.82,39.99,0.0,52.0,48.02,7.3,2.26,13.99,0.09,100.0,0.0,,0.0,100.0,11.11
Michal Figlak,Mad Dog,Orthodox,348,23.24,67.43,9.66,0.0,49.81,0.04,0.0,16.78,8,2,0,8,2,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1996/08/15,43.95,17.3,48.74,0.0,52.0,64.26,5.9,4.5,11.99,2.55,56.99,0.0,,0.0,100.0,11.11
Roman Bogatov,,Orthodox,349,23.21,66.29,12.34,0.0,47.56,0.0,0.0,64.16,10,1,0,10,1,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1990/12/15,36.59,6.61,52.49,0.0,44.0,68.1,11.79,6.19,8.99,4.86,50.01,0.0,,0.0,100.0,11.11
Michael Aswell,The Texas Kid,Orthodox,350,22.98,79.23,0.0,0.0,48.42,0.0,0.0,0.0,10,3,0,10,3,0,1,0,Unranked,Unranked,['lightweight'],lightweight,2000/09/27,100.0,17.47,54.99,0.0,54.0,42.52,0.0,0.0,0.0,0.0,56.99,0.0,,0.0,100.0,11.11
Jason Saggo,,Orthodox,351,22.78,0.0,38.16,59.07,0.0,8.27,69.77,31.03,12,4,0,12,4,0,6,0,Unranked,Unranked,['lightweight'],lightweight,1985/11/23,27.47,0.0,,7.7,,78.69,27.45,14.04,40.0,14.09,23.0,0.0,0.0,0.0,100.0,42.59
Jason Black,The Black Legion,Orthodox,352,22.67,62.99,17.27,0.0,41.77,0.04,0.0,10.84,23,4,1,23,4,1,2,0,Unranked,Unranked,['lightweight'],lightweight,1972/07/15,11.64,1.35,58.74,0.0,45.0,81.16,5.65,0.56,33.0,1.64,27.99,0.0,,0.0,82.77,0.0
Thomas Gifford,The Young Lion,Orthodox,353,22.66,66.76,17.39,0.0,37.83,0.04,0.0,8.83,14,9,0,14,9,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1992/07/26,43.62,17.64,46.24,0.0,37.0,53.25,5.9,1.69,33.0,1.34,33.01,0.0,,0.0,100.0,0.0
Felipe Olivieri,,Orthodox,354,22.64,78.24,0.24,0.0,47.25,0.0,0.0,3.32,14,5,0,14,5,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1985/04/12,73.39,8.49,72.49,0.0,57.0,66.65,0.0,0.56,0.0,0.26,71.0,0.0,,0.0,82.77,0.0
Allan Zuniga,Tigre,Orthodox,355,22.44,70.67,0.0,0.0,53.98,0.0,0.0,0.0,13,1,0,13,1,0,1,0,Unranked,Unranked,['lightweight'],lightweight,1992/04/04,43.17,6.33,64.99,0.0,61.0,86.96,0.0,0.0,0.0,0.0,56.99,0.0,,0.0,100.0,11.11
Brad Gumm,,Orthodox,356,22.43,45.87,0.75,59.07,35.13,0.04,0.0,6.95,10,6,1,10,6,1,2,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,,0.0,1.99,0.0,0.0,0.0,100.0,0.0,2.26,0.0,0.7,0.0,0.0,0.0,0.0,100.0,11.11
