name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Akira Corassani,,Orthodox,166,35.89,64.72,20.31,56.64,51.73,9.15,15.5,9.64,12,6,0,12,6,0,6,0,Unranked,Unranked,['featherweight'],featherweight,1982/08/27,25.97,8.74,53.85,0.0,50.0,56.21,8.35,5.11,28.0,5.26,85.99,0.0,0.0,0.0,100.0,16.67
Tiago dos Santos e Silva,Trator,Orthodox,167,35.86,60.94,16.39,57.68,60.1,6.08,23.26,30.18,20,7,2,20,7,2,4,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1987/04/12,30.0,15.65,38.47,0.0,70.45,63.83,7.51,13.12,10.99,10.98,32.99,0.0,5.92,0.0,100.0,36.11
Kevin Aguilar,Angel of Death,Orthodox,168,35.39,67.46,11.97,56.64,57.04,6.17,23.26,10.48,17,5,0,17,5,0,6,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1988/09/07,32.46,35.7,46.15,7.31,54.54,57.33,1.91,4.37,15.99,5.72,78.0,0.0,0.0,0.0,100.0,27.78
Mark Eddiva,,Orthodox,169,35.2,65.28,27.29,53.71,45.29,3.11,23.26,37.7,6,3,0,6,3,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1986/02/16,27.06,12.47,53.85,0.0,59.09,77.83,17.3,13.12,21.99,13.71,63.0,0.0,0.0,0.0,78.84,0.0
Mike Santiago,,Orthodox,169,35.2,66.89,42.44,57.53,35.15,0.09,0.0,27.08,19,12,0,19,12,0,3,0,Unranked,Unranked,['featherweight'],featherweight,1989/07/28,27.71,4.33,60.0,0.0,18.18,71.1,31.71,7.29,49.99,7.39,53.0,0.0,21.67,0.0,78.84,0.0
Kamuela Kirk,The Jawaiian,Switch,171,35.18,67.12,26.17,58.53,41.27,3.07,23.26,30.86,12,6,0,12,6,0,3,0,Unranked,Unranked,"['lightweight', 'featherweight']",featherweight,1994/04/13,25.7,6.43,61.55,0.0,27.26,45.45,17.89,10.2,26.0,8.42,47.0,6.48,23.64,0.0,78.84,14.81
Austin Bashi,,Orthodox,172,34.75,62.99,68.2,0.0,46.71,0.0,0.0,66.6,13,1,0,13,1,0,1,0,Unranked,Unranked,['featherweight'],featherweight,2001/09/29,13.99,2.74,58.47,0.0,40.91,80.85,100.0,13.12,39.0,6.06,62.01,0.0,,0.0,100.0,11.11
Bobby Moffett,The Wolfman,Orthodox,173,34.6,62.67,50.69,0.0,67.49,0.09,0.0,29.88,13,5,0,13,5,0,3,0,Unranked,Unranked,['featherweight'],featherweight,1990/06/01,27.43,18.34,44.62,0.0,74.99,75.92,32.66,7.29,66.0,8.16,65.99,0.0,,0.0,100.0,40.74
Austin Arnett,,Orthodox,174,34.58,66.39,15.97,57.33,51.94,3.11,23.26,20.8,16,6,0,16,6,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1991/10/22,37.58,21.57,47.7,0.0,77.26,39.75,5.25,8.01,17.99,7.56,57.0,0.0,3.95,0.0,100.0,13.89
Gabriel Miranda,Fly,Orthodox,175,33.89,63.42,46.45,0.0,28.11,3.11,93.02,9.96,17,8,0,17,8,0,4,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1990/03/25,25.78,6.38,50.77,0.0,20.45,43.89,56.63,9.47,38.0,3.62,0.0,0.0,,17.26,100.0,0.0
Pablo Garza,The Scarecrow,Orthodox,176,33.45,67.01,23.08,0.0,52.3,9.15,69.77,17.58,12,4,0,12,4,0,6,0,Unranked,Unranked,['featherweight'],featherweight,1983/09/16,27.06,19.72,52.32,7.31,50.0,80.96,11.22,8.75,24.99,9.6,15.0,0.0,,17.26,57.7,29.63
Masio Fullen,Lobo,Orthodox,177,32.96,55.9,19.13,53.71,52.26,3.07,23.26,6.71,11,7,0,11,7,0,3,0,Unranked,Unranked,['featherweight'],featherweight,1986/10/06,18.75,5.99,33.84,0.0,59.09,72.0,5.6,2.18,33.0,1.83,69.0,0.0,0.0,0.0,78.84,14.81
Chris Fishgold,,Orthodox,178,32.95,55.41,39.2,0.0,39.78,3.11,93.02,12.89,18,4,1,18,4,1,4,0,Unranked,Unranked,['featherweight'],featherweight,1992/06/06,14.63,11.92,33.84,0.0,40.91,80.96,30.88,9.47,45.99,4.7,43.99,0.0,,17.26,78.84,0.0
Daniel Teymur,Kid Dynamite,Orthodox,179,32.93,65.22,18.18,51.84,45.13,3.16,23.26,23.28,7,4,0,7,4,0,5,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1988/02/03,24.41,13.02,55.39,0.0,63.63,67.19,6.69,8.01,17.99,10.59,59.99,0.0,5.92,0.0,57.7,0.0
Justin Jaynes,The Guitar Hero,Orthodox,180,32.75,68.36,25.26,0.0,42.69,3.16,93.02,8.83,16,8,0,16,8,0,5,0,Unranked,Unranked,"['featherweight', 'catch weight', 'lightweight']",featherweight,1989/08/10,26.79,16.59,52.32,14.62,77.26,51.5,8.94,3.65,40.0,4.01,20.0,0.0,,0.0,78.84,0.0
Josh Grispi,The Fluke,Orthodox,181,32.72,58.28,33.6,61.35,37.94,0.13,0.0,23.34,14,5,0,14,5,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1988/10/14,9.42,3.78,47.7,0.0,50.0,69.64,23.49,11.66,36.0,8.49,16.0,0.0,43.36,0.0,78.84,0.0
Steven Nguyen,The Ninja,Switch,182,32.65,70.8,48.22,0.0,51.64,0.0,0.0,4.49,9,2,0,9,2,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1993/05/19,61.63,12.4,46.15,0.0,72.72,28.78,3.34,0.72,100.0,0.41,84.0,0.0,,0.0,100.0,11.11
Marcelo Rojo,Pitbull,Orthodox,183,32.46,66.04,26.41,53.71,43.11,0.09,0.0,3.78,16,10,0,16,10,0,3,0,Unranked,Unranked,"['featherweight', 'bantamweight']",featherweight,1988/07/02,41.24,19.6,44.62,0.0,61.36,39.3,5.49,1.46,49.99,1.02,65.99,0.0,0.0,0.0,78.84,0.0
Josh Clopton,The Gentleman,Orthodox,184,32.31,70.84,48.13,0.0,49.8,0.04,0.0,64.84,6,2,1,6,2,1,2,0,Unranked,Unranked,['featherweight'],featherweight,1981/07/11,10.88,4.12,83.08,0.0,50.0,79.06,23.85,4.37,66.0,11.8,74.99,0.0,,0.0,100.0,11.11
Rolando Dy,Dy Incredible,Orthodox,185,31.64,62.1,13.38,56.64,43.57,3.11,23.26,10.01,9,7,1,9,7,1,4,0,Unranked,Unranked,['featherweight'],featherweight,1990/08/11,24.05,13.67,41.54,7.31,54.54,61.14,3.57,3.65,19.99,3.64,68.0,0.0,0.0,0.0,100.0,0.0
Wagner Campos,Galeto,Southpaw,186,31.54,58.37,64.69,0.0,37.8,0.0,0.0,76.56,12,10,0,12,10,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1981/07/31,10.33,2.24,47.7,0.0,52.27,82.87,32.3,1.46,100.0,6.97,0.0,0.0,,0.0,100.0,0.0
Jarno Errens,,Orthodox,187,31.34,67.6,2.0,54.76,51.68,3.11,23.26,6.01,14,6,1,14,6,1,4,0,Unranked,Unranked,['featherweight'],featherweight,1994/11/17,26.33,8.52,52.32,14.62,74.99,74.35,0.0,5.11,0.0,2.19,32.99,0.0,5.92,0.0,78.84,13.89
Tristan Connelly,Boondock,Orthodox,188,28.76,68.62,13.56,0.0,61.78,3.07,23.26,31.32,14,8,0,14,8,0,3,0,Unranked,Unranked,"['featherweight', 'welterweight']",featherweight,1985/12/12,26.52,16.03,63.08,0.0,50.0,78.04,3.94,5.11,13.99,8.55,59.99,0.0,,0.0,100.0,40.74
Blake Bilder,El Animal,Switch,189,28.64,68.44,11.91,0.0,63.32,3.07,23.26,38.15,8,2,1,8,2,1,3,0,Unranked,Unranked,['featherweight'],featherweight,1990/07/12,31.09,19.98,58.47,0.0,56.82,64.72,3.71,9.47,7.0,10.41,70.99,0.0,,0.0,100.0,40.74
Austin Springer,,Orthodox,190,28.56,71.14,36.66,0.0,42.72,0.0,0.0,0.59,12,4,0,12,4,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1987/05/12,28.62,1.76,72.31,0.0,29.53,75.92,40.17,0.72,40.0,0.05,100.0,0.0,,0.0,78.84,0.0
Kaan Ofli,Genghis,Orthodox,191,28.23,61.6,3.57,56.64,41.75,6.74,0.0,30.08,12,4,1,12,4,1,2,0,Unranked,Unranked,"['ultimate fighter 32 featherweight tournament', 'featherweight']",featherweight,1993/06/19,14.53,3.62,53.85,0.0,72.72,78.38,0.0,4.37,0.0,5.48,0.0,0.0,0.0,0.0,100.0,0.0
Milton Vieira,Miltinho,Orthodox,192,27.46,54.63,45.06,0.0,42.83,0.04,0.0,54.49,13,8,2,13,8,2,2,0,Unranked,Unranked,['featherweight'],featherweight,1978/10/04,6.58,6.14,38.47,0.0,45.46,84.77,31.82,6.55,52.99,9.92,11.99,0.0,,0.0,100.0,11.11
Mike Lullo,,Orthodox,193,27.29,58.15,16.36,59.37,30.55,0.04,0.0,29.0,8,3,0,8,3,0,2,0,Unranked,Unranked,"['lightweight', 'featherweight']",featherweight,1979/07/24,18.93,7.08,40.0,0.0,27.26,57.0,14.07,13.12,10.99,5.28,0.0,6.48,11.83,0.0,100.0,0.0
Jeka Saragih,,Orthodox,194,27.26,0.0,49.54,55.44,0.0,9.81,100.0,3.27,14,5,0,14,5,0,4,0,Unranked,Unranked,"['featherweight', 'road to  1 lightweight tournament']",featherweight,1995/01/01,21.4,0.0,,7.31,,79.62,25.88,1.46,80.01,1.2,65.99,0.0,9.86,0.0,78.84,0.0
Lucas Almeida,,Orthodox,195,26.92,72.24,1.92,0.0,44.86,6.13,58.14,7.7,15,4,0,15,4,0,5,0,Unranked,Unranked,['featherweight'],featherweight,1991/01/31,41.42,33.87,44.62,21.93,36.37,54.75,0.0,0.72,0.0,3.5,53.0,0.0,,0.0,78.84,15.56
Aalon Cruz,,Switch,196,26.54,70.22,0.5,56.64,35.67,0.04,0.0,1.56,8,4,0,8,4,0,2,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1989/09/20,65.56,0.17,44.62,0.0,68.18,11.75,0.0,2.18,0.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0
Alex Torres,Rolo,Orthodox,197,25.93,58.53,23.78,0.0,56.45,0.0,0.0,38.09,5,4,0,5,4,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1988/05/29,18.83,5.44,41.54,0.0,93.18,80.63,23.85,6.55,21.99,3.47,49.99,0.0,,0.0,100.0,11.11
Fernando Bruno,Acougueiro,Unknown,198,25.74,58.18,27.67,0.0,42.74,6.74,0.0,47.27,15,4,0,15,4,0,2,0,Unranked,Unranked,"['featherweight', 'ultimate fighter brazil 4 lightweight tournament']",featherweight,1982/02/24,12.25,7.3,44.62,0.0,45.46,91.27,24.08,13.12,21.99,8.61,55.98,0.0,,0.0,78.84,0.0
Tommy Hayden,Wild Card,Southpaw,199,25.67,52.54,35.28,0.0,46.88,0.04,0.0,10.55,11,3,0,11,3,0,2,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1986/03/11,9.79,2.63,26.16,7.31,61.36,88.24,40.77,4.37,33.0,1.91,65.99,0.0,,0.0,57.7,0.0
Rodolfo Rubio Perez,Fito,Orthodox,200,25.66,54.86,28.5,0.0,52.85,0.0,0.0,37.7,10,16,1,10,16,1,1,0,Unranked,Unranked,['featherweight'],featherweight,1987/01/29,6.58,2.58,40.0,0.0,77.26,100.0,23.85,4.37,33.0,3.43,32.99,0.0,,0.0,100.0,11.11
Zhang Tiequan,The Wolf,Orthodox,201,25.63,0.0,38.67,76.37,0.0,3.11,93.02,5.96,15,4,0,15,4,0,4,0,Unranked,Unranked,"['lightweight', 'featherweight']",featherweight,1978/07/25,7.5,0.0,,0.0,,87.22,23.24,1.46,57.99,2.17,74.99,32.36,66.98,17.26,100.0,13.89
Sheymon Moraes,,Orthodox,202,25.49,67.2,2.24,0.0,55.14,6.13,23.26,7.42,11,4,0,11,4,0,5,0,Unranked,Unranked,['featherweight'],featherweight,1990/10/11,23.68,24.44,49.24,14.62,79.55,70.44,0.0,2.91,0.0,3.38,53.0,0.0,,0.0,78.84,15.56
Eiji Mitsuoka,,Southpaw,203,25.02,64.33,30.59,0.0,37.21,0.04,0.0,9.37,18,9,2,18,9,2,2,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1976/01/01,9.88,4.17,60.0,7.31,38.64,85.88,27.43,4.37,36.0,1.71,20.0,0.0,,0.0,100.0,0.0
Horacio Gutierrez,The Punisher,Unknown,204,24.88,48.86,0.0,56.64,40.21,6.74,0.0,0.0,4,3,0,4,3,0,2,0,Unranked,Unranked,"['ultimate fighter latin america 2 lightweight tournament', 'featherweight']",featherweight,1990/09/15,4.11,0.99,24.61,0.0,40.91,78.61,0.0,0.0,0.0,0.0,49.99,0.0,0.0,0.0,100.0,0.0
Peter Barrett,Slippery,Southpaw,205,24.75,75.14,19.3,0.0,38.72,0.04,0.0,15.53,11,5,0,11,5,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1986/08/10,34.47,7.9,78.46,0.0,31.82,62.82,16.57,1.46,21.99,2.82,65.99,0.0,,0.0,78.84,0.0
Lucas Alexander,The Lion,Orthodox,206,24.74,76.17,1.97,0.0,46.04,3.11,23.26,9.18,8,5,0,8,5,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1995/07/28,39.14,12.52,72.31,7.31,63.63,79.06,0.0,1.46,0.0,3.35,59.99,0.0,,0.0,78.84,0.0
Eddie Yagin,The Filipino Phenom,Orthodox,207,24.65,60.53,0.94,0.0,62.54,3.03,23.26,10.06,16,7,1,16,7,1,2,0,Unranked,Unranked,['featherweight'],featherweight,1979/03/23,24.87,17.02,30.77,14.62,31.82,46.58,0.0,0.0,0.0,1.83,62.01,0.0,,0.0,100.0,55.56
Suman Mokhtarian,,Orthodox,208,24.39,61.06,0.71,56.64,32.64,0.04,0.0,6.15,8,5,0,8,5,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1992/06/13,16.45,4.33,50.77,0.0,45.46,34.48,0.0,0.72,0.0,1.13,0.0,0.0,0.0,0.0,100.0,0.0
Jacob Kilburn,The Killer,Orthodox,209,24.32,56.19,8.05,56.1,28.54,0.04,0.0,8.01,8,4,0,8,4,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1995/06/28,19.66,0.33,35.39,0.0,15.9,35.26,6.08,13.12,5.0,1.45,20.0,6.48,9.86,0.0,78.84,0.0
Humberto Brown Morrison,,Unknown,210,24.31,63.49,23.08,0.0,43.34,0.0,0.0,71.68,4,6,0,4,6,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1984/11/03,11.88,1.97,61.55,0.0,77.26,86.68,17.05,2.91,24.99,6.52,0.0,0.0,,0.0,78.84,0.0
Dashon Johnson,Flyboy,Orthodox,211,23.96,71.99,20.93,0.0,35.48,0.04,0.0,7.52,9,2,0,9,2,0,2,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1988/01/25,5.49,1.42,90.77,0.0,15.9,68.3,10.13,2.18,33.0,1.37,63.0,0.0,,0.0,57.7,0.0
Juan Manuel Puig,Fenix,Orthodox,212,23.57,56.19,0.0,56.64,33.8,0.04,0.0,0.0,11,4,0,11,4,0,2,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1989/04/23,41.15,2.79,20.01,0.0,52.27,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Sung Bin Jo,Korean Falcon,Orthodox,212,23.57,53.93,21.07,0.0,51.27,0.0,0.0,1.76,9,1,0,9,1,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1992/07/17,9.04,3.46,35.39,0.0,52.27,81.29,11.93,2.18,33.0,0.15,82.98,0.0,,0.0,100.0,11.11
TJ Laramie,,Orthodox,214,23.49,63.01,26.08,0.0,35.58,0.04,0.0,26.37,12,5,0,12,5,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1997/10/15,9.88,1.92,61.55,0.0,22.72,81.62,17.16,3.65,33.0,4.8,40.01,0.0,,0.0,78.84,0.0
Patricio Freire,Pitbull,Orthodox,215,23.42,59.85,14.03,0.0,53.09,0.0,0.0,12.3,36,8,0,36,8,0,1,0,Unranked,11.0,['featherweight'],featherweight,1987/07/07,18.65,2.74,46.15,0.0,65.9,61.03,8.24,2.91,19.99,1.13,87.98,0.0,,0.0,100.0,11.11
Yadier del Valle,The Cuban Problem,Southpaw,216,23.41,0.0,33.75,67.85,0.0,2.98,93.02,15.82,9,0,0,9,0,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1996/07/29,64.74,0.0,,0.0,,72.44,29.93,0.72,42.01,1.43,65.99,6.48,33.5,17.26,100.0,100.0
Rocky Lee,,Orthodox,217,22.06,65.82,13.26,0.0,40.51,0.0,0.0,43.95,3,2,0,3,2,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1987/04/08,18.83,3.95,63.08,0.0,36.37,51.5,11.93,7.29,9.98,4.0,32.99,0.0,,0.0,100.0,11.11
Tyler Toner,,Orthodox,218,21.86,67.42,0.0,0.0,54.02,0.0,0.0,0.0,15,7,0,15,7,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1983/03/31,23.22,4.28,64.62,0.0,77.26,87.34,0.0,0.0,0.0,0.0,53.99,0.0,,0.0,100.0,11.11
Bruno Souza,The Tiger,Orthodox,219,21.75,63.12,11.35,0.0,43.79,0.04,0.0,5.57,10,3,0,10,3,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1996/03/07,30.36,15.43,44.62,0.0,38.64,51.85,5.96,4.37,15.99,1.01,59.99,0.0,,0.0,100.0,11.11
Don Shainis,Shameless,Orthodox,220,21.18,67.49,18.6,0.0,27.42,0.04,0.0,14.36,12,5,0,12,5,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1990/09/16,27.52,5.76,61.55,0.0,6.82,45.45,11.56,2.91,24.99,2.61,20.0,0.0,,0.0,78.84,0.0
Luis Pajuelo,Corazon de Leon,Orthodox,221,20.99,76.45,0.0,0.0,40.16,0.0,0.0,0.0,8,2,0,8,2,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1994/12/18,51.4,0.72,72.31,0.0,54.54,19.37,0.0,0.0,0.0,0.0,65.99,0.0,,0.0,78.84,0.0
Kevin Croom,Crash,Orthodox,222,20.9,59.63,11.73,0.0,41.97,0.13,0.0,25.1,21,15,0,21,15,0,4,0,Unranked,Unranked,"['bantamweight', 'featherweight', 'lightweight']",featherweight,1987/07/15,20.48,13.34,36.92,7.31,29.53,76.49,5.73,12.4,5.0,9.13,30.01,0.0,,0.0,100.0,13.89
Stephen Bass,Bigfish,Orthodox,223,20.69,71.85,0.97,0.0,41.93,0.0,0.0,4.69,11,2,0,11,2,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1982/11/14,40.78,7.68,64.62,0.0,61.36,45.45,0.0,4.37,0.0,0.43,0.0,0.0,,0.0,100.0,11.11
Roberto Romero,El Charro Negro,Orthodox,224,20.32,71.63,2.33,0.0,38.36,0.04,0.0,20.8,8,5,1,8,5,1,2,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,2000/01/30,37.95,12.18,60.0,7.31,36.37,39.07,0.0,2.18,0.0,3.79,70.99,0.0,,0.0,100.0,0.0
Tyler Diamond,,Orthodox,225,19.68,0.0,56.0,56.64,0.0,0.0,0.0,100.0,9,1,0,9,1,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1991/03/18,27.35,0.0,,0.0,,82.87,35.76,2.91,75.01,9.1,69.99,0.0,0.0,0.0,100.0,11.11
Eric Wisely,Little Lee,Southpaw,226,18.93,61.44,0.27,0.0,43.34,0.04,0.0,1.46,26,9,1,26,9,1,2,0,Unranked,Unranked,['featherweight'],featherweight,1984/07/25,9.23,4.0,56.93,0.0,63.63,87.9,0.0,0.72,0.0,0.27,27.0,0.0,,0.0,78.84,0.0
Khusein Askhabov,Nohcho,Orthodox,227,18.71,51.75,1.27,0.0,50.67,0.0,0.0,11.33,23,1,0,23,1,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1995/02/13,14.53,6.26,24.61,0.0,63.63,64.94,0.0,4.37,0.0,1.02,65.99,0.0,,0.0,100.0,11.11
Joey Gambino,The Raging Warrior,Orthodox,228,18.24,57.58,1.33,0.0,42.09,0.04,0.0,6.05,9,2,0,9,2,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1988/10/26,18.83,6.81,38.47,0.0,52.27,82.87,0.0,4.37,0.0,1.11,42.0,0.0,,0.0,78.84,0.0
Justin Lawrence,The American Kidd,Orthodox,229,18.19,0.0,18.27,53.71,0.0,3.07,93.02,4.04,10,4,0,10,4,0,3,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1990/05/15,31.36,0.0,,7.31,,79.5,8.58,5.11,28.0,1.11,73.0,0.0,0.0,0.0,78.84,0.0
Chris Avila,,Orthodox,230,18.07,55.2,0.32,0.0,44.76,0.04,0.0,2.15,5,4,0,5,4,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1993/01/16,17.92,12.79,30.77,0.0,45.46,64.49,0.0,0.72,0.0,0.39,46.01,0.0,,0.0,100.0,11.11
Yoshinori Horie,,Orthodox,231,17.87,65.41,0.15,0.0,33.69,0.0,0.0,0.39,8,2,0,8,2,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1995/05/10,21.48,4.33,60.0,0.0,45.46,47.92,0.0,0.72,0.0,0.03,0.0,0.0,,0.0,100.0,0.0
Dustin Neace,The Beast,Unknown,232,17.22,54.83,0.62,0.0,40.08,0.0,0.0,10.74,25,21,1,25,21,1,1,0,Unranked,Unranked,['featherweight'],featherweight,1986/09/12,15.26,3.01,33.84,0.0,63.63,81.41,0.0,0.72,0.0,0.97,0.0,0.0,,0.0,78.84,0.0
Michel Quinones,El Capo,Orthodox,233,16.74,55.86,0.0,0.0,37.09,0.04,0.0,0.0,8,3,0,8,3,0,2,0,Unranked,Unranked,"['lightweight', 'featherweight']",featherweight,1984/12/22,22.86,13.12,29.24,0.0,45.46,44.23,0.0,0.0,0.0,0.0,36.0,0.0,,0.0,100.0,0.0
Paul Redmond,Redser,Orthodox,234,16.37,52.88,0.24,0.0,37.74,0.04,0.0,0.0,12,7,0,12,7,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1986/10/20,2.84,2.09,36.92,0.0,29.53,77.71,0.0,1.46,0.0,0.0,49.99,0.0,,0.0,100.0,0.0
Bharat Kandare,Daring,Orthodox,235,15.95,40.09,0.12,0.0,48.4,0.0,0.0,0.0,5,3,0,5,3,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1987/06/20,2.65,1.64,0.0,0.0,100.0,90.14,0.0,0.72,0.0,0.0,0.0,0.0,,0.0,78.84,0.0
Pat Schilling,Thrilling,Orthodox,236,15.86,51.48,2.65,0.0,33.35,0.04,0.0,5.86,5,2,0,5,2,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1988/08/28,13.34,6.31,24.61,0.0,54.54,18.92,0.0,12.4,0.0,1.06,0.0,0.0,,0.0,78.84,0.0
Will Chope,The Kill,Switch,237,15.85,57.57,1.18,0.0,29.04,0.0,0.0,11.91,34,13,0,34,13,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1990/09/08,36.76,6.64,26.16,0.0,40.91,0.0,0.0,3.65,0.0,1.08,0.0,0.0,,0.0,100.0,0.0
Brendon Marotte,The Kid,Orthodox,238,15.24,60.56,0.0,0.0,24.08,0.04,0.0,0.0,8,3,0,8,3,0,2,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1996/01/12,0.0,0.44,61.55,0.0,0.0,47.36,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,78.84,0.0
Manolo Zecchini,Angelo Veneziano,Orthodox,239,14.63,49.51,0.0,0.0,31.77,0.0,0.0,0.0,11,4,0,11,4,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1996/10/22,17.64,2.24,16.93,0.0,40.91,35.61,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0
Alan Omer,,Orthodox,240,14.23,0.0,32.92,53.71,0.0,0.04,0.0,37.89,20,5,0,20,5,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1988/09/14,28.16,0.0,,0.0,,86.45,20.14,5.11,42.01,6.9,65.99,0.0,0.0,0.0,78.84,0.0
John Teixeira,Macapa,Orthodox,241,11.98,0.0,19.57,59.07,0.0,0.0,0.0,20.7,21,2,2,21,2,2,1,0,Unranked,Unranked,['featherweight'],featherweight,1986/11/18,26.97,0.0,,0.0,,75.36,11.93,4.37,27.0,1.88,70.99,0.0,13.79,0.0,100.0,11.11
Matt Bessette,The Mangler,Orthodox,242,11.38,0.0,17.62,57.68,0.0,0.04,0.0,8.98,22,9,0,22,9,0,2,0,Unranked,Unranked,['featherweight'],featherweight,1984/12/28,36.12,0.0,,0.0,,61.36,7.63,2.18,28.0,1.64,60.99,0.0,5.92,0.0,100.0,11.11
Fredson Paixao,,Orthodox,243,10.2,0.0,8.4,64.26,0.0,0.0,0.0,0.0,10,5,0,10,5,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1979/05/13,11.88,0.0,,0.0,,85.32,7.4,0.0,10.99,0.0,10.0,0.0,43.36,0.0,100.0,0.0
Wang Guan,The Dongbei Tiger,Orthodox,244,9.78,0.0,0.59,56.64,0.0,2.98,23.26,4.69,20,1,1,20,1,1,1,0,Unranked,Unranked,['featherweight'],featherweight,1986/03/14,39.5,0.0,,7.31,,74.58,0.0,2.18,0.0,0.43,0.0,0.0,0.0,0.0,100.0,100.0
Zygimantas Ramaska,,Orthodox,245,8.37,0.0,1.0,62.69,0.0,0.0,0.0,21.68,9,3,0,9,3,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1996/12/27,5.03,0.0,,0.0,,86.0,0.0,0.0,0.0,1.98,32.99,6.48,47.29,0.0,78.84,0.0
Anistavio Medeiros,Gasparzinho,Orthodox,246,6.98,0.0,0.0,53.71,0.0,0.0,0.0,0.0,19,10,0,19,10,0,1,0,Unranked,Unranked,['featherweight'],featherweight,1988/05/01,29.54,0.0,,0.0,,55.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.84,0.0
